"",海拔高度,下降率,无线电高度,计算空速,地速,起落架,空地电门0.2秒,空地电门0.4秒,空地电门0.6秒,空地电门0.8秒,空地电门1秒,着陆G值0.1秒,着陆G值0.2秒,着陆G值0.3秒,着陆G值0.4秒,着陆G值0.5秒,着陆G值0.6秒,着陆G值0.7秒,着陆G值0.8秒,着陆G值0.9秒,着陆G值1秒,姿态（俯仰角）,姿态（俯仰角）.1,姿态（俯仰角）.2,姿态（俯仰角）.3,姿态（俯仰角）.4,杆量,杆量.1,杆量.2,杆量.3,杆量.4,坡度（左负右正）,坡度（左负右正）.1,盘量,盘量.1,盘量.2,盘量.3,盘量.4,左侧发动机油门N1值,右侧发动机油门N1值,磁航向,风向,风速,是否接通了A/T,是否接通了任意侧的A/P,左发油门杆位置（角度）,左发油门杆位置（角度）.1,右发油门杆位置（角度）,右发油门杆位置（角度）.1,RUDD位置,下滑道偏差（C）,下滑道偏差（L）,下滑道偏差（R）,航向道偏差（C）,航向道偏差（L）,航向道偏差（R）,俯仰角率
1523,24542,-818,1404,309.375,454.50,0.0,1,1,1,1,1,0.9648,0.9570,0.9727,0.9688,0.9609,0.9648,0.9688,0.9648,0.9648,0.9609,2.9004,2.9004,2.9004,2.8564,2.8564,-0.0042,-0.0042,-0.0042,-0.0042,-0.0042,0.0879,0.0879,-0.0230,-0.0230,-0.0230,-0.0230,-0.0219,87.3,87.3,5.4,266.8,35.750,1,1,60.7324,60.6445,60.7764,60.7764,-0.2617,1.69,1.30,1.59,-4.76,-4.74,-4.70,-0.1250
1524,24552,-752,1404,309.125,454.75,0.0,1,1,1,1,1,0.9570,0.9727,0.9570,0.9609,0.9570,0.9648,0.9688,0.9570,0.9609,0.9688,2.8564,2.8125,2.8125,2.8125,2.7686,-0.0042,-0.0042,-0.0042,-0.0042,-0.0042,0.0879,0.1758,-0.0209,-0.0199,-0.0199,-0.0199,-0.0199,87.1,87.1,5.4,267.2,35.750,1,1,60.4687,60.3809,60.6885,60.5566,-0.2617,1.74,1.50,1.65,-4.67,-4.68,-4.67,-0.0625
1525,24566,-720,1404,309.375,455.00,0.0,1,1,1,1,1,0.9727,0.9609,0.9688,0.9648,0.9727,0.9570,0.9648,0.9648,0.9609,0.9609,2.7686,2.7686,2.7246,2.7246,2.7246,-0.0042,-0.0042,-0.0042,-0.0042,-0.0042,0.1758,0.0879,-0.0199,-0.0219,-0.0230,-0.0230,-0.0219,86.9,86.9,5.4,266.8,35.750,1,1,60.2051,60.1611,60.3809,60.2490,-0.2637,1.30,0.71,1.04,-4.74,-4.72,-4.67,-0.1250
1526,24572,-665,1404,309.250,455.25,0.0,1,1,1,1,1,0.9570,0.9648,0.9688,0.9609,0.9688,0.9648,0.9570,0.9570,0.9688,0.9727,2.6807,2.6807,2.6367,2.6367,2.6367,-0.0042,-0.0042,-0.0042,-0.0042,-0.0042,0.0879,0.1758,-0.0199,-0.0188,-0.0188,-0.0188,-0.0199,86.5,86.6,5.4,266.1,35.750,1,1,59.9853,59.8975,60.0732,59.9853,-0.2637,1.45,1.29,1.39,-4.78,-4.79,-4.79,-0.0625
1527,24581,-609,1404,309.250,455.50,0.0,1,1,1,1,1,0.9688,0.9648,0.9648,0.9609,0.9570,0.9688,0.9688,0.9609,0.9727,0.9688,2.5928,2.5928,2.5928,2.5488,2.5488,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.0879,0.0879,-0.0230,-0.0240,-0.0240,-0.0230,-0.0209,86.2,86.2,5.4,266.1,35.750,1,1,59.7656,59.6777,59.8535,59.7217,-0.2598,1.74,0.99,1.21,-4.71,-4.72,-4.70,-0.0625
1528,24588,-548,1404,309.500,455.75,0.0,1,1,1,1,1,0.9609,0.9688,0.9531,0.9648,0.9531,0.9844,0.9570,0.9688,0.9648,0.9570,2.5049,2.5049,2.5049,2.4609,2.4609,-0.0052,-0.0052,-0.0052,-0.0052,-0.0052,0.1758,0.0879,-0.0209,-0.0209,-0.0209,-0.0209,-0.0209,85.8,85.8,5.4,266.1,35.625,1,1,59.5459,59.5019,59.5898,59.5459,-0.2598,1.62,1.24,1.25,-4.74,-4.72,-4.70,-0.1250
1529,24597,-507,1404,309.500,456.00,0.0,1,1,1,1,1,0.9805,0.9727,0.9570,0.9570,0.9609,0.9648,0.9609,0.9688,0.9570,0.9609,2.4609,2.4170,2.4170,2.4170,2.4170,-0.0031,-0.0031,-0.0031,-0.0031,-0.0042,0.1758,0.0879,-0.0199,-0.0209,-0.0209,-0.0209,-0.0209,85.5,85.5,5.5,265.8,35.625,1,1,59.3701,59.2822,59.3701,59.3262,-0.2656,1.78,1.42,1.49,-4.81,-4.84,-4.79,-0.1250
1530,24601,-454,1404,309.500,456.25,0.0,1,1,1,1,1,0.9766,0.9727,0.9805,0.9727,0.9727,0.9727,0.9727,0.9805,0.9648,0.9727,2.4170,2.4170,2.4170,2.4170,2.3730,-0.0021,-0.0021,-0.0021,-0.0021,-0.0031,0.1758,0.1758,-0.0167,-0.0167,-0.0167,-0.0178,-0.0188,85.1,85.2,5.5,265.1,35.750,1,1,59.1943,59.1064,59.1943,59.1504,-0.2656,1.46,1.42,1.10,-4.76,-4.78,-4.71,-0.0625
1531,24606,-396,1404,309.500,456.50,0.0,1,1,1,1,1,0.9766,0.9922,0.9805,0.9766,0.9844,0.9844,0.9766,0.9766,0.9883,0.9805,2.3730,2.3730,2.3730,2.3730,2.3730,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.1758,0.1758,-0.0157,-0.0167,-0.0167,-0.0167,-0.0167,84.9,84.9,5.5,265.1,35.750,1,1,59.0625,59.0186,59.1064,59.0186,-0.2637,1.17,1.46,1.01,-4.74,-4.70,-4.68,-0.0625
1532,24611,-346,1404,309.500,456.75,0.0,1,1,1,1,1,0.9766,0.9766,0.9766,0.9766,0.9766,0.9766,0.9883,0.9805,0.9766,0.9805,2.3291,2.3291,2.3291,2.3291,2.2852,-0.0031,-0.0031,-0.0021,-0.0021,-0.0021,0.1758,0.1758,-0.0188,-0.0178,-0.0157,-0.0157,-0.0157,84.8,84.8,5.5,264.7,35.875,1,1,58.9746,58.9746,59.0186,58.9746,-0.2637,1.62,1.57,1.27,-4.84,-4.81,-4.83,-0.1250
1533,24613,-288,1404,309.625,457.25,0.0,1,1,1,1,1,0.9648,0.9727,0.9648,0.9648,0.9727,0.9883,0.9570,0.9805,0.9688,0.9766,2.2852,2.2852,2.2412,2.2412,2.2412,-0.0042,-0.0042,-0.0042,-0.0031,-0.0031,0.0879,0.0879,-0.0209,-0.0209,-0.0209,-0.0199,-0.0199,84.6,84.7,5.5,264.4,35.875,1,1,58.8867,58.8867,58.9307,58.8867,-0.2617,1.59,1.20,1.63,-4.75,-4.73,-4.75,-0.1250
1534,24618,-250,1404,309.500,457.50,0.0,1,1,1,1,1,0.9609,0.9648,0.9609,0.9688,0.9609,0.9766,0.9727,0.9648,0.9648,0.9727,2.1973,2.1973,2.1973,2.1533,2.1533,-0.0042,-0.0042,-0.0042,-0.0042,-0.0042,0.1758,0.1758,-0.0136,-0.0146,-0.0167,-0.0209,-0.0209,84.5,84.5,5.5,264.0,35.875,1,1,58.7988,58.7549,58.7988,58.7988,-0.2617,1.30,0.80,1.18,-4.68,-4.68,-4.69,-0.0625
1535,24620,-216,1404,309.500,457.75,0.0,1,1,1,1,1,0.9609,0.9727,0.9727,0.9609,0.9648,0.9609,0.9688,0.9609,0.9727,0.9609,2.1094,2.1094,2.1094,2.1094,2.1094,-0.0031,-0.0031,-0.0042,-0.0042,-0.0042,0.1758,0.1758,-0.0146,-0.0146,-0.0136,-0.0136,-0.0136,84.3,84.4,5.5,263.3,36.000,1,1,58.7109,58.6670,58.7109,58.7109,-0.2656,1.71,1.00,1.25,-4.79,-4.77,-4.75,-0.1250
1536,24621,-175,1404,310.000,458.00,0.0,1,1,1,1,1,0.9727,0.9766,0.9766,0.9766,0.9883,0.9766,0.9883,0.9727,0.9883,0.9805,2.0654,2.0654,2.0654,2.0654,2.0654,-0.0021,-0.0021,-0.0031,-0.0031,-0.0031,0.0879,0.0879,-0.0240,-0.0240,-0.0219,-0.0178,-0.0146,84.3,84.3,5.5,264.0,35.875,1,1,58.6230,58.6230,58.6670,58.6230,-0.2656,1.37,1.08,1.12,-4.82,-4.77,-4.71,0.0000
1537,24621,-125,1404,309.625,458.25,0.0,1,1,1,1,1,0.9727,0.9805,0.9844,0.9766,0.9883,0.9727,0.9766,0.9688,0.9688,0.9688,2.0654,2.0654,2.0215,2.0215,2.0215,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0879,0.0879,-0.0167,-0.0167,-0.0178,-0.0230,-0.0240,84.2,84.1,5.5,263.0,36.000,1,1,58.5791,58.5791,58.6230,58.5791,-0.2637,1.88,1.42,1.50,-4.61,-4.63,-4.63,0.0000
1538,24620,-66,1404,309.500,458.75,0.0,1,1,1,1,1,0.9922,0.9844,0.9727,0.9805,0.9844,0.9805,0.9844,0.9766,0.9844,0.9844,2.0215,2.0215,2.0215,2.0215,2.0215,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0879,0.0879,-0.0219,-0.0188,-0.0157,-0.0167,-0.0167,84.1,84.1,5.5,262.3,36.125,1,1,58.5352,58.4912,58.5352,58.5352,-0.2637,1.46,1.21,0.96,-4.75,-4.73,-4.69,0.0000
1539,24622,-34,1404,309.750,459.00,0.0,1,1,1,1,1,0.9883,0.9961,1.0000,0.9883,0.9883,0.9883,0.9766,0.9805,0.9883,0.9961,2.0215,2.0215,2.0215,2.0215,2.0215,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.1758,0.0879,-0.0136,-0.0146,-0.0178,-0.0219,-0.0219,84.0,84.0,5.5,262.3,36.125,1,1,58.4473,58.4473,58.4912,58.4473,-0.2617,1.20,1.41,1.01,-4.81,-4.84,-4.77,-0.0625
1540,24617,20,1404,309.750,459.25,0.0,1,1,1,1,1,0.9883,0.9883,0.9844,1.0000,0.9727,0.9883,0.9922,0.9961,1.0039,0.9883,2.0215,1.9775,1.9775,1.9775,1.9775,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0879,0.0879,-0.0136,-0.0136,-0.0125,-0.0125,-0.0125,83.9,83.9,5.5,262.3,36.125,1,1,58.2715,57.9639,58.2715,57.9639,-0.2617,1.69,1.44,1.23,-4.68,-4.67,-4.65,-0.1250
1541,24619,42,1404,310.000,459.75,0.0,1,1,1,1,1,0.9883,0.9883,0.9961,0.9805,0.9922,0.9883,0.9844,0.9883,0.9922,0.9844,1.9775,1.9775,1.9775,1.9775,1.9775,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0879,0.0879,-0.0146,-0.0136,-0.0146,-0.0146,-0.0136,83.4,83.4,5.5,261.6,36.250,1,1,57.3486,56.9531,57.3926,56.9531,-0.2695,0.99,0.87,0.71,-4.70,-4.72,-4.69,-0.0625
1542,24616,64,1404,310.125,460.00,0.0,1,1,1,1,1,0.9844,0.9805,0.9883,0.9883,0.9766,0.9844,1.0000,0.9844,0.9883,0.9922,1.9775,1.9775,1.9775,1.9336,1.9336,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0879,0.0879,-0.0146,-0.0146,-0.0146,-0.0146,-0.0146,82.1,82.1,5.5,261.6,36.250,1,1,56.2500,55.9863,56.2939,55.9863,-0.2695,1.54,0.84,1.10,-4.79,-4.78,-4.77,-0.0625
1543,24614,86,1404,310.000,460.25,0.0,1,1,1,1,1,0.9844,1.0156,0.9922,0.9805,0.9961,0.9922,0.9844,0.9883,1.0117,0.9961,1.9336,1.9336,1.9336,1.9336,1.9336,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0879,0.0879,-0.0136,-0.0167,-0.0178,-0.0167,-0.0167,80.6,80.6,5.5,261.2,36.375,1,1,55.8984,55.7666,55.8984,55.7666,-0.2656,1.54,0.79,0.93,-4.73,-4.72,-4.68,-0.0625
1544,24613,96,1404,310.250,460.25,0.0,1,1,1,1,1,0.9922,0.9922,1.0039,0.9883,0.9883,1.0000,0.9922,0.9922,0.9922,0.9961,1.9336,1.9336,1.9336,1.9336,1.9336,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.1758,0.1758,-0.0104,-0.0125,-0.0125,-0.0136,-0.0136,80.1,80.1,5.5,261.2,36.375,1,1,55.3711,55.0635,55.3711,55.0195,-0.2656,1.40,1.46,1.50,-4.70,-4.69,-4.67,0.0625
1545,24606,139,1404,310.125,460.50,0.0,1,1,1,1,1,1.0078,0.9961,1.0000,0.9961,1.0039,0.9844,1.0039,1.0078,1.0078,1.0000,1.9336,1.9336,1.9336,1.9336,1.9336,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.1758,0.1758,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,79.3,79.3,5.5,260.5,36.500,1,1,54.2725,53.6572,54.2725,53.6133,-0.2734,1.17,0.92,1.09,-4.78,-4.78,-4.74,-0.0625
1546,24608,143,1404,310.500,460.50,0.0,1,1,1,1,1,0.9961,1.0000,1.0000,1.0000,1.0039,1.0000,1.0078,1.0039,0.9883,1.0039,1.9336,1.9336,1.9336,1.9336,1.9336,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.1758,0.0879,-0.0063,-0.0104,-0.0104,-0.0104,-0.0104,77.1,77.3,5.5,261.6,36.500,1,1,52.6025,51.8115,52.5586,51.7676,-0.2734,1.68,1.33,1.20,-4.80,-4.77,-4.74,-0.0625
1547,24605,139,1404,309.750,460.50,0.0,1,1,1,1,1,1.0117,0.9922,0.9961,0.9883,0.9922,1.0000,1.0078,0.9922,1.0078,0.9883,1.9336,1.9336,1.9336,1.8896,1.8896,-0.0010,-0.0021,-0.0021,-0.0021,-0.0021,0.1758,0.1758,-0.0042,-0.0042,-0.0042,-0.0042,-0.0052,74.2,74.5,5.5,260.5,36.750,1,1,50.6250,49.9219,50.6250,49.8779,-0.2715,1.09,0.96,0.82,-4.69,-4.73,-4.68,-0.0625
1548,24602,140,1404,310.500,460.25,0.0,1,1,1,1,1,0.9883,0.9883,0.9883,1.0000,0.9961,1.0000,0.9922,1.0039,1.0000,0.9961,1.8896,1.8896,1.8896,1.8896,1.8896,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,0.0879,0.1758,-0.0084,-0.0084,-0.0063,-0.0042,-0.0042,71.1,71.3,5.5,261.9,36.625,1,1,48.7353,47.9443,48.7353,47.9004,-0.2715,1.47,1.10,1.10,-4.72,-4.76,-4.70,-0.0625
1549,24598,154,1404,310.375,460.00,0.0,1,1,1,1,1,0.9961,1.0000,0.9961,1.0039,0.9961,1.0078,0.9883,1.0117,1.0000,0.9961,1.8896,1.9336,1.9336,1.9336,1.9336,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,0.0879,0.0879,-0.0084,-0.0084,-0.0084,-0.0084,-0.0084,67.8,68.1,5.5,261.9,36.625,1,1,46.7578,45.9228,46.7139,45.8789,-0.2715,1.35,1.02,1.20,-4.80,-4.78,-4.75,0.0000
1550,24593,186,1404,309.875,459.50,0.0,1,1,1,1,1,0.9961,1.0039,0.9961,0.9883,0.9883,1.0039,0.9922,1.0000,1.0039,0.9961,1.9336,1.9336,1.9336,1.9336,1.9336,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,0.0879,0.0879,-0.0094,-0.0073,-0.0084,-0.0084,-0.0084,64.5,64.9,5.5,262.3,36.625,1,1,44.6484,43.9014,44.6045,43.8574,-0.2715,1.47,1.12,1.28,-4.76,-4.75,-4.71,0.0000
1551,24593,187,1404,309.625,459.00,0.0,1,1,1,1,1,1.0078,0.9961,1.0000,0.9961,1.0039,1.0000,1.0039,0.9922,1.0039,1.0156,1.9336,1.9336,1.9775,1.9775,1.9775,0.0000,0.0000,-0.0010,-0.0010,-0.0010,0.0000,0.0000,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,61.9,62.1,5.5,262.3,36.750,1,1,42.7148,41.9238,42.5830,41.7480,-0.2617,1.34,1.21,1.43,-4.69,-4.68,-4.60,0.0625
1552,24590,178,1404,309.625,458.50,0.0,1,1,1,1,1,1.0039,1.0117,1.0039,1.0117,1.0078,1.0078,1.0078,1.0078,1.0039,1.0117,1.9775,1.9775,1.9775,2.0215,2.0215,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0879,0.0000,-0.0136,-0.0115,-0.0115,-0.0115,-0.0104,60.2,60.4,5.5,263.0,36.625,1,1,41.1768,40.9131,41.0889,40.8691,-0.2617,1.33,1.07,0.90,-4.72,-4.70,-4.68,-0.0625
1553,24588,163,1404,308.750,457.75,0.0,1,1,1,1,1,1.0078,1.0000,1.0117,1.0000,1.0039,1.0117,0.9961,1.0000,1.0039,1.0078,2.0215,2.0215,2.0215,2.0215,2.0654,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0879,-0.0879,-0.0157,-0.0157,-0.0136,-0.0136,-0.0136,58.3,58.8,5.5,263.0,36.625,1,1,40.5615,40.4736,40.6494,40.5615,-0.2715,1.28,1.40,0.79,-4.78,-4.75,-4.77,-0.0625
1554,24589,122,1404,308.500,457.00,0.0,1,1,1,1,1,1.0195,1.0039,1.0117,1.0078,1.0156,1.0039,1.0078,1.0039,1.0156,1.0039,2.0654,2.0654,2.0654,2.0654,2.0654,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0879,-0.0879,-0.0178,-0.0178,-0.0167,-0.0167,-0.0167,56.5,56.7,5.5,263.0,36.625,1,1,40.3857,40.2978,40.4297,40.2978,-0.2715,1.43,0.97,1.18,-4.72,-4.70,-4.71,0.0000
1555,24587,89,1404,308.125,456.25,0.0,1,1,1,1,1,1.0039,1.0000,1.0156,1.0000,1.0117,0.9961,1.0078,0.9961,1.0078,1.0117,2.1094,2.1094,2.1094,2.1094,2.1094,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1758,-0.1758,-0.0178,-0.0178,-0.0178,-0.0178,-0.0178,55.3,55.3,5.5,263.0,36.625,1,1,40.1660,40.0781,40.1660,40.0781,-0.2617,1.18,1.01,1.15,-4.65,-4.65,-4.65,0.0000
1556,24586,67,1404,307.500,455.50,0.0,1,1,1,1,1,1.0000,1.0156,1.0078,1.0195,0.9844,1.0039,1.0039,1.0156,1.0000,1.0039,2.1094,2.1533,2.1533,2.1533,2.1533,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1758,-0.1758,-0.0209,-0.0209,-0.0209,-0.0209,-0.0209,54.3,54.1,5.5,263.0,36.625,1,1,39.9463,39.9023,39.9902,39.9023,-0.2617,1.40,0.84,0.91,-4.79,-4.77,-4.77,0.0000
1557,24585,55,1404,306.625,454.75,0.0,1,1,1,1,1,0.9961,1.0156,1.0000,0.9961,0.9961,1.0117,0.9922,1.0117,1.0078,1.0234,2.1533,2.1973,2.1973,2.1973,2.1973,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1758,-0.1758,-0.0199,-0.0209,-0.0209,-0.0209,-0.0209,52.9,52.7,5.5,262.6,36.500,1,1,39.8145,39.7266,39.8145,39.7705,-0.2539,1.03,1.15,0.93,-4.79,-4.79,-4.76,0.0625
1558,24583,58,1404,306.250,453.75,0.0,1,1,1,1,1,0.9961,1.0156,0.9961,1.0117,0.9961,1.0078,0.9961,0.9961,1.0195,1.0039,2.1973,2.1973,2.2412,2.2412,2.2412,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1758,-0.1758,-0.0188,-0.0188,-0.0188,-0.0188,-0.0188,51.3,51.4,5.5,263.3,36.375,1,1,39.6826,39.6387,39.6826,39.5947,-0.2539,1.15,0.86,0.73,-4.70,-4.72,-4.66,0.0000
1559,24586,35,1404,305.500,453.00,0.0,1,1,1,1,1,1.0039,1.0117,1.0039,0.9922,1.0078,1.0156,1.0000,1.0156,1.0000,1.0156,2.2412,2.2412,2.2412,2.2852,2.2852,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0879,-0.0879,-0.0167,-0.0167,-0.0167,-0.0167,-0.0167,49.9,50.1,5.5,262.6,36.375,1,1,39.5508,39.5068,39.5508,39.5068,-0.2637,1.15,0.81,1.06,-4.65,-4.69,-4.64,0.0000
1560,24586,8,1404,304.625,452.00,0.0,1,1,1,1,1,1.0078,1.0039,0.9961,1.0000,1.0000,1.0039,1.0117,0.9961,1.0039,1.0000,2.2852,2.2852,2.2852,2.2852,2.2852,0.000,0.000,0.000,0.000,0.000,-0.1758,-0.1758,-0.0272,-0.0303,-0.0303,-0.0272,-0.0188,48.8,48.9,5.5,261.9,36.375,1,1,39.4629,39.4189,39.4629,39.3750,-0.2637,1.19,1.02,0.94,-4.80,-4.80,-4.79,0.0625
1561,24584,4,1404,303.750,451.00,0.0,1,1,1,1,1,1.0117,0.9961,1.0000,0.9883,1.0000,0.9844,0.9922,1.0117,0.9922,1.0000,2.2852,2.3291,2.3291,2.3291,2.3291,0.000,0.000,0.000,0.000,0.000,-0.1758,-0.1758,-0.0178,-0.0199,-0.0199,-0.0209,-0.0240,47.6,47.8,5.5,262.3,36.250,1,1,39.3750,39.3311,39.3750,39.3311,-0.2559,0.47,1.14,0.55,-4.78,-4.80,-4.76,0.0000
1562,24588,-22,1404,303.000,450.00,0.0,1,1,1,1,1,1.0039,1.0156,1.0078,1.0078,0.9961,0.9883,0.9922,0.9883,0.9961,1.0000,2.3291,2.3291,2.3730,2.3730,2.3730,0.000,0.000,0.000,0.000,0.000,-0.1758,-0.0879,-0.0219,-0.0178,-0.0167,-0.0167,-0.0167,46.5,46.7,5.5,262.3,36.250,1,1,39.2871,39.2871,39.2871,39.2871,-0.2559,0.57,0.83,0.80,-4.67,-4.63,-4.63,0.0000
1563,24588,-42,1404,302.625,449.00,0.0,1,1,1,1,1,0.9961,1.0039,1.0117,1.0000,1.0195,1.0039,1.0078,1.0078,1.0078,1.0195,2.3730,2.3730,2.3730,2.3730,2.3730,0.000,0.000,0.000,0.000,0.000,-0.2637,-0.2637,-0.0282,-0.0303,-0.0303,-0.0282,-0.0261,45.5,45.5,5.5,262.3,36.250,1,1,39.2871,39.2432,39.2871,39.2432,-0.2617,1.22,0.94,0.77,-4.70,-4.74,-4.68,-0.0625
1564,24588,-48,1404,301.500,448.00,0.0,1,1,1,1,1,1.0078,0.9922,1.0078,0.9922,1.0039,0.9922,1.0039,1.0039,1.0039,0.9961,2.3730,2.4170,2.4170,2.4170,2.4170,-0.001,-0.001,0.000,0.000,0.000,-0.0879,-0.1758,-0.0094,-0.0094,-0.0115,-0.0199,-0.0219,44.4,44.5,5.5,261.9,36.250,1,1,39.1992,39.1992,39.2432,39.1992,-0.2617,1.24,1.01,0.84,-4.81,-4.85,-4.77,0.0000
1565,24589,-49,1404,300.375,447.00,0.0,1,1,1,1,1,1.0000,0.9961,0.9922,1.0039,1.0078,1.0000,1.0039,0.9844,0.9961,1.0039,2.4170,2.4170,2.4170,2.4170,2.4170,-0.001,-0.001,-0.001,-0.001,-0.001,-0.1758,-0.0879,-0.0219,-0.0219,-0.0188,-0.0146,-0.0115,43.4,43.6,5.5,260.9,36.375,1,1,39.1992,39.1992,39.1992,39.1992,-0.2656,1.10,0.50,0.80,-4.75,-4.74,-4.71,0.0625
1566,24592,-65,1404,299.625,446.00,0.0,1,1,1,1,1,1.0039,1.0000,0.9805,1.0039,0.9922,0.9922,0.9922,0.9883,0.9961,1.0039,2.4170,2.4609,2.4609,2.4609,2.4609,-0.001,-0.001,-0.001,-0.001,-0.001,-0.0879,-0.0879,-0.0157,-0.0157,-0.0157,-0.0157,-0.0188,42.6,42.6,5.5,261.2,36.375,1,1,39.1992,39.1992,39.1992,39.1992,-0.2656,0.63,0.87,0.49,-4.63,-4.66,-4.61,-0.0625
1567,24592,-71,1404,298.750,445.00,0.0,1,1,1,1,1,1.0000,1.0039,1.0039,1.0039,1.0039,0.9961,0.9922,1.0117,1.0039,0.9844,2.4609,2.4609,2.4609,2.4609,2.4609,-0.001,-0.001,-0.001,-0.001,-0.001,-0.0879,-0.0879,-0.0157,-0.0157,-0.0157,-0.0157,-0.0157,41.7,41.8,5.5,260.9,36.375,1,1,39.2432,39.2432,39.1992,39.1992,-0.2656,0.85,0.67,0.58,-4.72,-4.71,-4.66,0.0000
1568,24593,-71,1404,298.250,443.75,0.0,1,1,1,1,1,1.0039,0.9922,0.9961,1.0039,1.0000,0.9961,0.9961,1.0000,1.0000,1.0000,2.4609,2.4609,2.4609,2.4609,2.5049,-0.001,-0.001,-0.001,-0.001,-0.001,-0.1758,-0.1758,-0.0188,-0.0188,-0.0188,-0.0188,-0.0188,40.8,40.8,5.5,261.6,36.375,1,1,39.4189,39.5947,39.4629,39.5947,-0.2656,0.78,0.91,0.77,-4.81,-4.81,-4.78,-0.0625
1569,24595,-75,1404,296.875,442.75,0.0,1,1,1,1,1,0.9961,1.0000,1.0078,0.9922,0.9961,0.9922,0.9961,1.0000,1.0039,0.9883,2.5049,2.5049,2.5049,2.5049,2.5049,-0.001,-0.001,-0.001,-0.001,-0.001,-0.1758,-0.1758,-0.0178,-0.0178,-0.0188,-0.0178,-0.0188,40.8,40.7,5.5,260.2,36.500,1,1,39.8145,40.0342,39.8145,40.0342,-0.2695,0.66,0.92,0.50,-4.74,-4.71,-4.72,0.0000
1570,24595,-69,1404,296.625,441.75,0.0,1,1,1,1,1,1.0000,1.0000,1.0000,1.0039,1.0000,1.0039,1.0000,1.0000,0.9922,1.0000,2.5049,2.5049,2.5049,2.5049,2.5049,-0.001,-0.001,-0.001,-0.001,-0.001,-0.1758,-0.1758,-0.0178,-0.0178,-0.0178,-0.0188,-0.0178,41.9,41.8,5.5,261.2,36.250,1,1,40.3418,40.5615,40.3857,40.5615,-0.2695,1.05,1.09,0.66,-4.61,-4.64,-4.61,-0.0625
1571,24599,-85,1404,295.875,440.75,0.0,1,1,1,1,1,1.0000,1.0000,0.9961,1.0078,1.0078,1.0039,1.0000,0.9961,1.0000,0.9961,2.5049,2.5049,2.5049,2.5049,2.5049,-0.001,-0.001,-0.001,-0.001,-0.001,-0.1758,-0.1758,-0.0178,-0.0178,-0.0178,-0.0178,-0.0178,44.0,43.9,5.4,261.2,36.250,1,1,40.8252,40.8691,40.7812,40.8691,-0.2598,1.23,0.96,1.10,-4.71,-4.75,-4.68,0.0000
1572,24600,-97,1404,294.875,439.75,0.0,1,1,1,1,1,0.9844,0.9961,0.9922,0.9961,1.0039,0.9922,1.0039,1.0000,0.9922,0.9961,2.5049,2.5049,2.5049,2.5049,2.5049,-0.001,-0.001,-0.001,-0.001,-0.001,-0.1758,-0.1758,-0.0167,-0.0167,-0.0167,-0.0167,-0.0167,45.6,45.6,5.4,260.5,36.375,1,1,40.9570,41.0449,40.9570,41.0449,-0.2598,0.93,0.45,0.75,-4.78,-4.80,-4.75,0.0000
1573,24604,-122,1404,294.250,438.75,0.0,1,1,1,1,1,0.9883,0.9766,1.0000,0.9922,0.9922,0.9961,0.9922,0.9766,0.9844,1.0000,2.5049,2.5049,2.5049,2.5049,2.5049,-0.001,-0.001,-0.001,-0.001,-0.001,-0.1758,-0.1758,-0.0157,-0.0157,-0.0157,-0.0167,-0.0167,46.1,46.1,5.4,260.9,36.250,1,1,41.2207,41.2646,41.1768,41.2646,-0.2676,0.62,1.07,0.68,-4.69,-4.75,-4.71,0.0625
