"",海拔高度,下降率,无线电高度,计算空速,地速,起落架,空地电门0.2秒,空地电门0.4秒,空地电门0.6秒,空地电门0.8秒,空地电门1秒,着陆G值0.1秒,着陆G值0.2秒,着陆G值0.3秒,着陆G值0.4秒,着陆G值0.5秒,着陆G值0.6秒,着陆G值0.7秒,着陆G值0.8秒,着陆G值0.9秒,着陆G值1秒,姿态（俯仰角）,姿态（俯仰角）.1,姿态（俯仰角）.2,姿态（俯仰角）.3,姿态（俯仰角）.4,杆量,杆量.1,杆量.2,杆量.3,杆量.4,坡度（左负右正）,坡度（左负右正）.1,盘量,盘量.1,盘量.2,盘量.3,盘量.4,左侧发动机油门N1值,右侧发动机油门N1值,磁航向,风向,风速,是否接通了A/T,是否接通了任意侧的A/P,左发油门杆位置（角度）,左发油门杆位置（角度）.1,右发油门杆位置（角度）,右发油门杆位置（角度）.1,RUDD位置,下滑道偏差（C）,下滑道偏差（L）,下滑道偏差（R）,航向道偏差（C）,航向道偏差（L）,航向道偏差（R）,俯仰角率
2691,34097,28,1404,289.750,519.00,0.0,1,1,1,1,1,0.9844,0.9922,0.9844,0.9844,0.9805,0.9883,0.9961,0.9922,0.9883,1.0039,1.8457,1.8457,1.8457,1.8457,1.8457,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.1758,0.0879,0.0010,0.0000,-0.0010,-0.0052,-0.0084,80.8,80.8,179.4,357.9,40.500,1,1,56.6894,56.6894,56.6894,56.6894,-0.2637,4.00,3.97,4.02,-5.04,-5.02,-5.05,0.0000
2692,34098,35,1404,289.625,519.00,0.0,1,1,1,1,1,0.9922,0.9922,1.0000,0.9883,0.9922,0.9922,0.9922,0.9883,0.9844,1.0000,1.8457,1.8457,1.8457,1.8896,1.8896,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.1758,0.1758,-0.0021,-0.0021,-0.0010,0.0010,0.0010,80.8,80.8,179.4,357.9,40.750,1,1,56.6894,56.6894,56.6894,56.6894,-0.2637,3.90,3.86,3.89,-5.11,-5.07,-5.10,-0.0625
2693,34098,30,1404,290.000,519.00,0.0,1,1,1,1,1,1.0039,1.0039,1.0000,1.0039,1.0039,1.0195,1.0039,0.9961,0.9961,0.9883,1.8896,1.8896,1.8896,1.8896,1.8896,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.1758,0.1758,-0.0010,-0.0010,-0.0010,-0.0010,-0.0021,80.8,80.8,179.4,358.2,40.125,1,1,56.6894,56.6894,56.6894,56.6894,-0.2773,3.86,3.81,3.84,-5.08,-5.07,-5.10,0.0000
2694,34097,27,1404,290.250,519.00,0.0,1,1,1,1,1,1.0078,1.0078,1.0000,1.0078,1.0000,1.0117,1.0039,1.0039,1.0078,1.0156,1.8896,1.8896,1.8896,1.8896,1.8896,-0.0021,-0.0021,-0.0021,-0.0021,-0.0010,0.0879,0.0879,-0.0073,-0.0063,-0.0063,-0.0042,-0.0021,80.8,80.8,179.4,358.6,39.750,1,1,56.7773,56.8213,56.6894,56.6894,-0.2773,4.00,3.95,3.97,-5.09,-5.08,-5.08,0.0625
2695,34096,30,1404,290.750,519.00,0.0,1,1,1,1,1,0.9922,0.9961,0.9961,1.0078,0.9922,1.0000,0.9961,1.0117,0.9922,1.0078,1.8896,1.8457,1.8457,1.8457,1.8457,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0879,0.0879,-0.0063,-0.0063,-0.0073,-0.0073,-0.0063,80.9,80.9,179.3,358.6,39.125,1,1,56.8652,56.9092,56.6894,56.6894,-0.2715,4.14,4.08,4.13,-5.06,-5.06,-5.11,-0.0625
2696,34097,22,1404,290.375,519.00,0.0,1,1,1,1,1,0.9922,1.0000,1.0078,0.9961,0.9961,1.0000,0.9961,1.0000,1.0039,0.9961,1.8457,1.8457,1.8457,1.8457,1.8457,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0000,0.0879,-0.0094,-0.0094,-0.0073,-0.0063,-0.0073,81.0,81.0,179.3,358.6,39.500,1,1,56.9092,56.9092,56.6894,56.7334,-0.2715,3.93,3.90,3.92,-5.09,-5.10,-5.14,-0.0625
2697,34098,3,1404,290.250,519.00,0.0,1,1,1,1,1,0.9922,0.9883,0.9961,0.9844,0.9766,0.9883,0.9883,0.9922,0.9805,0.9961,1.8457,1.8457,1.8457,1.8457,1.8457,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0879,0.0879,-0.0052,-0.0052,-0.0052,-0.0084,-0.0094,81.1,81.1,179.3,358.6,39.750,1,1,56.9092,56.9092,56.7334,56.7773,-0.2637,3.77,3.72,3.77,-5.10,-5.07,-5.07,0.0000
2698,34098,-12,1404,290.625,519.00,0.0,1,1,1,1,1,0.9922,0.9961,0.9922,1.0000,1.0039,0.9961,1.0000,0.9961,1.0000,0.9922,1.8457,1.8457,1.8457,1.8457,1.8457,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0879,0.0879,-0.0021,-0.0031,-0.0052,-0.0052,-0.0052,81.1,81.1,179.3,358.9,39.375,1,1,56.9092,56.9092,56.7773,56.7773,-0.2637,4.01,4.02,4.02,-5.13,-5.13,-5.10,0.0625
2699,34097,-12,1404,291.000,519.00,0.0,1,1,1,1,1,0.9922,0.9922,1.0000,0.9961,1.0000,0.9961,1.0000,0.9961,0.9883,0.9922,1.8457,1.8457,1.8457,1.8457,1.8457,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0879,0.0879,-0.0052,-0.0042,-0.0042,-0.0031,-0.0021,81.1,81.1,179.3,358.9,38.875,1,1,56.9092,56.9092,56.7773,56.7773,-0.2715,4.28,4.23,4.29,-5.10,-5.10,-5.11,0.0000
2700,34096,2,1404,291.250,519.00,0.0,1,1,1,1,1,1.0000,1.0000,0.9805,1.0039,0.9883,0.9883,0.9883,0.9883,0.9961,1.0000,1.8457,1.8457,1.8457,1.8457,1.8896,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0879,0.0879,-0.0042,-0.0042,-0.0042,-0.0042,-0.0042,81.0,81.1,179.3,358.9,38.625,1,1,56.9092,56.9092,56.7773,56.7773,-0.2715,4.12,4.05,4.11,-5.14,-5.11,-5.16,0.0000
2701,34099,-8,1404,291.375,519.00,0.0,1,1,1,1,1,1.0117,1.0039,1.0117,1.0000,0.9961,0.9961,0.9883,0.9883,1.0000,0.9883,1.8896,1.8896,1.8896,1.8896,1.8896,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0879,0.0879,-0.0052,-0.0052,-0.0042,-0.0042,-0.0042,81.0,81.0,179.3,358.9,38.500,1,1,56.9092,56.9092,56.7773,56.7773,-0.2559,3.88,3.84,3.87,-5.11,-5.12,-5.15,0.0000
2702,34095,9,1404,291.500,519.00,0.0,1,1,1,1,1,1.0039,1.0234,1.0117,1.0078,1.0195,1.0313,1.0234,1.0078,1.0273,1.0078,1.8896,1.8896,1.8896,1.8896,1.8896,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0000,0.0879,-0.0115,-0.0115,-0.0063,-0.0042,-0.0042,81.0,81.0,179.4,358.9,38.000,1,1,56.9092,56.9092,56.7773,56.7773,-0.2559,4.14,4.14,4.12,-5.13,-5.16,-5.09,-0.0625
2703,34098,5,1404,291.500,519.00,0.0,1,1,1,1,1,1.0117,0.9961,1.0156,0.9961,1.0078,1.0039,1.0117,1.0039,1.0156,1.0156,1.8896,1.8457,1.8457,1.8457,1.8457,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0879,0.0000,-0.0042,-0.0052,-0.0115,-0.0115,-0.0125,81.0,81.0,179.4,358.9,38.250,1,1,56.7773,56.6894,56.7773,56.7773,-0.2520,4.20,4.12,4.17,-5.14,-5.11,-5.13,-0.0625
2704,34098,-6,1404,290.625,519.00,0.0,1,1,1,1,1,0.9883,0.9844,0.9727,0.9883,1.0000,0.9805,0.9922,0.9883,0.9883,1.0000,1.8018,1.8018,1.8018,1.8018,1.8018,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,-0.0879,0.0000,-0.0188,-0.0188,-0.0178,-0.0094,-0.0031,80.8,80.9,179.4,358.9,38.875,1,1,56.5576,56.5137,56.7773,56.7773,-0.2520,4.03,4.04,4.04,5.16,-5.15,-5.11,-0.0625
2705,34098,-13,1404,290.125,519.00,0.0,1,1,1,1,1,0.9727,0.9727,0.9688,0.9648,0.9688,0.9805,0.9844,0.9766,0.9688,0.9727,1.8018,1.8018,1.8018,1.8018,1.8018,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0000,0.0000,-0.0084,-0.0094,-0.0115,-0.0125,-0.0157,80.8,80.9,179.4,358.6,39.625,1,1,56.3379,56.2939,56.6016,56.5137,-0.2500,4.03,4.00,4.03,-5.14,-5.12,-5.09,0.0000
2706,34100,-30,1404,290.250,519.00,0.0,1,1,1,1,1,0.9883,0.9961,0.9805,0.9883,0.9688,0.9766,0.9766,0.9805,0.9766,0.9688,1.8018,1.8457,1.8457,1.8457,1.8457,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,0.0879,0.0000,-0.0042,-0.0084,-0.0084,-0.0084,-0.0084,80.6,80.6,179.4,358.2,39.750,1,1,56.2500,56.2061,56.4258,56.3818,-0.2500,4.29,4.26,4.30,5.16,-5.13,-5.08,0.0000
2707,34099,-33,1404,290.500,519.00,0.0,1,1,1,1,1,1.0195,1.0234,1.0195,1.0234,0.9961,1.0000,1.0039,0.9961,1.0195,0.9961,1.8896,1.8896,1.8896,1.8896,1.8896,-0.0010,-0.0021,-0.0010,-0.0010,-0.0010,0.0879,0.1758,-0.0031,0.0000,0.0000,0.0000,-0.0010,80.4,80.4,179.4,357.9,39.500,1,1,56.2061,56.1621,56.3379,56.2939,-0.2617,4.25,4.24,4.25,-5.11,-5.12,-5.05,0.0000
2708,34094,12,1404,290.750,519.00,0.0,1,1,1,1,1,1.0078,1.0117,1.0156,1.0234,1.0234,1.0156,1.0156,1.0273,1.0156,1.0273,1.8896,1.8896,1.8896,1.8896,1.8896,-0.0010,-0.0010,-0.0010,-0.0010,-0.0021,0.0000,0.0000,-0.0125,-0.0125,-0.0104,-0.0104,-0.0063,80.2,80.3,179.4,357.9,39.125,1,1,56.1621,56.1621,56.2939,56.2939,-0.2617,4.14,4.08,4.15,-5.12,-5.13,-5.03,-0.0625
2709,34098,22,1404,290.250,519.00,0.0,1,1,1,1,1,1.0000,1.0078,1.0000,1.0000,1.0039,1.0078,1.0039,1.0039,1.0156,1.0000,1.8896,1.8896,1.8896,1.8896,1.8896,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,0.0000,0.0000,-0.0115,-0.0115,-0.0125,-0.0125,-0.0125,80.1,80.1,179.4,357.9,40.000,1,1,56.1621,56.1621,56.2500,56.2500,-0.2520,4.12,4.09,4.13,-5.16,-5.14,-5.05,-0.0625
2710,34097,22,1404,290.250,519.00,0.0,1,1,1,1,1,1.0156,0.9961,0.9883,0.9883,0.9844,0.9805,0.9883,0.9883,0.9766,0.9922,1.8457,1.8457,1.8457,1.8457,1.8457,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,0.0000,0.0000,-0.0115,-0.0115,-0.0115,-0.0115,-0.0115,80.2,80.1,179.4,357.9,39.625,1,1,56.1621,56.1621,56.2500,56.2500,-0.2520,4.19,4.18,4.18,-5.14,-5.15,-5.08,0.0000
2711,34099,2,1404,290.000,518.75,0.0,1,1,1,1,1,0.9922,0.9883,1.0078,0.9844,1.0078,1.0078,0.9805,1.0000,1.0117,0.9922,1.8457,1.8457,1.8457,1.8457,1.8457,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,0.1758,0.0879,0.0010,0.0010,0.0010,0.0000,-0.0063,80.1,80.1,179.4,357.5,39.250,1,1,56.1621,56.1621,56.2500,56.2500,-0.2520,4.05,4.03,4.05,-5.13,-5.09,-5.01,0.0000
2712,34101,-32,1404,289.625,518.75,0.0,1,1,1,1,1,0.9844,0.9766,0.9766,0.9844,0.9883,0.9844,0.9844,0.9922,0.9688,0.9883,1.8457,1.8457,1.8457,1.8457,1.8457,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,0.0879,0.0879,-0.0084,-0.0063,-0.0021,0.0010,0.0010,80.1,80.1,179.4,357.5,40.375,1,1,56.1621,56.1621,56.2500,56.2500,-0.2520,4.00,3.96,4.00,-5.11,-5.13,-5.02,-0.0625
2713,34099,-39,1404,289.375,518.75,0.0,1,1,1,1,1,1.0195,1.0156,1.0078,1.0273,0.9883,1.0156,0.9883,0.9766,1.0273,0.9922,1.8457,1.8457,1.8896,1.8457,1.8457,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,0.0879,0.1758,-0.0084,-0.0021,0.0000,-0.0010,-0.0042,80.2,80.1,179.5,357.2,40.625,1,1,56.1621,56.1621,56.2500,56.2500,-0.2500,4.02,3.99,4.00,-5.10,-5.13,-5.01,-0.0625
2714,34094,8,1404,289.375,518.75,0.0,1,1,1,1,1,0.9688,0.9844,0.9844,0.9688,1.0000,0.9961,0.9883,1.0078,0.9922,0.9883,1.8457,1.8457,1.8457,1.8457,1.8457,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,-0.0879,-0.0879,-0.0146,-0.0188,-0.0293,-0.0293,-0.0178,80.1,80.1,179.5,356.8,41.125,1,1,56.1621,56.1621,56.2500,56.2500,-0.2500,4.10,4.07,4.10,-5.12,-5.14,-4.99,-0.0625
2715,34102,-7,1404,288.750,518.75,0.0,1,1,1,1,1,1.0039,1.0039,1.0039,1.0039,0.9844,0.9805,0.9688,0.9766,0.9766,0.9805,1.8457,1.8457,1.8457,1.8896,1.8896,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,0.0000,0.0000,-0.0104,-0.0104,-0.0104,-0.0136,-0.0136,80.1,80.1,179.5,356.8,41.500,1,1,56.2500,56.3818,56.2500,56.2500,-0.2598,4.00,3.96,4.00,-5.07,-5.13,-5.01,0.0000
2716,34099,-11,1404,289.125,518.75,0.0,1,1,1,1,1,0.9961,0.9961,0.9961,0.9961,0.9805,1.0039,1.0078,0.9922,0.9922,0.9883,1.8896,1.8896,1.8896,1.8896,1.8896,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,0.0000,0.0000,-0.0063,-0.0104,-0.0104,-0.0104,-0.0104,80.3,80.3,179.5,356.8,41.500,1,1,56.4697,56.5576,56.2939,56.2939,-0.2598,3.91,3.90,3.89,-5.12,-5.11,-5.06,0.0000
2717,34099,-8,1404,289.000,518.75,0.0,1,1,1,1,1,1.0117,1.0039,1.0000,1.0078,1.0039,1.0000,1.0078,1.0039,1.0117,0.9961,1.8896,1.8896,1.8896,1.8896,1.8896,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,0.0000,0.0000,-0.0167,-0.0178,-0.0157,-0.0125,-0.0084,80.6,80.4,179.5,356.8,41.375,1,1,56.6016,56.6455,56.3818,56.4697,-0.2695,4.11,4.11,4.12,-5.09,-5.09,-5.01,0.0625
2718,34102,-27,1404,289.000,518.75,0.0,1,1,1,1,1,0.9961,1.0000,1.0078,1.0117,1.0039,1.0039,1.0039,1.0078,1.0000,1.0000,1.8896,1.8896,1.8896,1.8896,1.8896,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,0.0000,0.0000,-0.0136,-0.0136,-0.0146,-0.0146,-0.0146,80.7,80.7,179.5,356.5,41.625,1,1,56.7334,56.7773,56.5576,56.6455,-0.2695,4.04,3.99,4.07,-5.11,-5.12,-5.01,0.0625
2719,34101,-34,1404,289.000,518.75,0.0,1,1,1,1,1,1.0000,0.9961,0.9883,0.9922,0.9805,0.9844,0.9961,1.0195,0.9922,1.0117,1.8896,1.8896,1.8896,1.8896,1.8896,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,-0.0879,-0.0879,-0.0167,-0.0157,-0.0167,-0.0157,-0.0136,80.8,80.9,179.5,356.5,41.750,1,1,56.8213,56.8652,56.7334,56.7773,-0.2598,3.88,3.85,3.91,-5.10,-5.13,-5.04,-0.1875
2720,34102,-38,1404,289.000,518.75,0.0,1,1,1,1,1,0.9883,0.9844,0.9961,0.9961,0.9961,0.9961,1.0039,1.0078,1.0000,1.0000,1.8896,1.8896,1.8896,1.8896,1.8896,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,0.0000,-0.0879,-0.0136,-0.0209,-0.0251,-0.0240,-0.0230,81.0,80.9,179.5,356.5,41.875,1,1,56.9092,56.9531,56.8213,56.9092,-0.2598,3.97,3.95,3.99,-5.11,-5.09,-5.00,-0.1250
2721,34102,-35,1404,288.625,518.75,0.0,1,1,1,1,1,1.0000,0.9961,0.9844,0.9883,0.9961,0.9805,0.9883,0.9844,0.9883,0.9883,1.8896,1.8896,1.8896,1.8896,1.8896,-0.001,-0.001,-0.001,-0.001,-0.001,0.0879,0.0000,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,81.1,81.1,179.5,356.1,41.875,1,1,57.0410,57.0410,56.9531,56.9971,-0.2637,4.04,4.03,4.05,-5.07,-5.12,-5.01,0.0000
2722,34102,-27,1404,288.500,519.00,0.0,1,1,1,1,1,0.9844,0.9844,1.0000,0.9922,0.9961,0.9961,0.9922,1.0039,0.9961,1.0000,1.8896,1.8896,1.8896,1.8896,1.8896,-0.001,-0.001,-0.001,-0.001,-0.001,0.0879,0.0879,-0.0084,-0.0104,-0.0104,-0.0104,-0.0104,81.3,81.3,179.5,356.5,42.375,1,1,57.0850,57.1289,57.0410,57.0850,-0.2637,3.92,3.89,3.92,-5.09,-5.08,-5.00,0.0000
2723,34105,-39,1404,288.500,519.00,0.0,1,1,1,1,1,0.9844,0.9883,0.9883,0.9961,0.9922,0.9844,0.9844,0.9883,0.9844,0.9805,1.8896,1.8896,1.8896,1.8896,1.8896,-0.001,-0.001,-0.001,-0.001,-0.001,0.2637,0.1758,-0.0010,-0.0010,-0.0010,-0.0031,-0.0063,81.4,81.4,179.5,356.5,42.625,1,1,57.1289,57.1728,57.1289,57.1289,-0.2715,3.87,3.84,3.89,-5.06,-5.08,-5.04,0.0000
2724,34103,-33,1404,288.500,519.00,0.0,1,1,1,1,1,1.0078,1.0000,0.9883,0.9844,0.9844,0.9883,0.9727,0.9844,0.9961,0.9883,1.8896,1.8896,1.8896,1.8896,1.8896,-0.001,-0.001,-0.001,-0.001,-0.001,0.1758,0.1758,-0.0031,-0.0031,-0.0031,-0.0031,-0.0010,81.5,81.5,179.5,356.5,42.375,1,1,57.2168,57.2607,57.1728,57.2168,-0.2715,3.96,3.95,3.97,-5.10,-5.14,-5.06,0.0000
2725,34104,-27,1404,288.375,519.00,0.0,1,1,1,1,1,0.9961,1.0039,1.0078,1.0117,1.0078,1.0195,1.0078,1.0078,1.0117,1.0078,1.8896,1.8896,1.8896,1.8896,1.8896,-0.001,-0.001,-0.001,-0.001,-0.001,0.1758,0.1758,-0.0031,-0.0031,-0.0031,-0.0031,-0.0031,81.6,81.6,179.5,356.8,42.750,1,1,57.2607,57.3047,57.2607,57.2607,-0.2715,3.86,3.84,3.86,-5.11,-5.12,-5.08,0.0000
2726,34103,-12,1404,288.750,519.00,0.0,1,1,1,1,1,1.0039,1.0039,1.0000,1.0000,1.0078,1.0000,1.0000,0.9883,1.0078,0.9961,1.8896,1.8896,1.8896,1.8896,1.8896,-0.001,-0.001,-0.001,-0.001,-0.001,0.0879,0.1758,-0.0115,-0.0115,-0.0073,-0.0031,-0.0031,81.6,81.6,179.5,356.8,42.375,1,1,57.3047,57.3486,57.3047,57.3047,-0.2715,3.85,3.82,3.84,-5.11,-5.11,-5.04,-0.0625
2727,34103,1,1404,288.500,519.25,0.0,1,1,1,1,1,0.9883,0.9883,0.9922,0.9961,0.9922,0.9922,0.9883,0.9883,0.9883,1.0000,1.8896,1.8896,1.8896,1.8896,1.8457,-0.001,-0.001,-0.001,-0.001,-0.001,0.1758,0.1758,-0.0031,-0.0031,-0.0042,-0.0073,-0.0125,81.7,81.7,179.5,356.8,42.375,1,1,57.3926,57.3926,57.3926,57.3926,-0.2617,3.92,3.91,3.93,-5.14,-5.13,-5.10,-0.0625
2728,34104,2,1404,288.750,519.25,0.0,1,1,1,1,1,0.9883,0.9883,0.9883,0.9922,0.9805,0.9844,0.9922,0.9844,0.9844,0.9844,1.8457,1.8457,1.8457,1.8457,1.8457,-0.001,-0.001,-0.001,-0.001,-0.001,0.1758,0.1758,-0.0052,-0.0052,-0.0052,-0.0042,-0.0031,81.8,81.8,179.5,357.2,42.500,1,1,57.4365,57.4805,57.3926,57.4365,-0.2617,3.96,3.92,3.96,-5.16,-5.14,-5.12,0.0000
2729,34106,-18,1404,288.250,519.25,0.0,1,1,1,1,1,0.9922,0.9922,1.0078,0.9922,0.9922,0.9922,0.9883,0.9922,1.0078,0.9961,1.8457,1.8896,1.8896,1.8896,1.8896,-0.001,-0.001,-0.001,-0.001,-0.001,0.1758,0.1758,-0.0010,-0.0010,-0.0031,-0.0052,-0.0052,81.9,81.8,179.5,357.2,43.250,1,1,57.4805,57.4805,57.4365,57.4805,-0.2676,3.71,3.70,3.71,-5.13,-5.14,-5.12,-0.0625
2730,34105,-25,1404,288.375,519.25,0.0,1,1,1,1,1,1.0000,0.9922,0.9961,1.0000,0.9961,0.9883,0.9805,0.9922,0.9883,0.9844,1.8457,1.8896,1.8896,1.8896,1.8896,-0.001,-0.001,-0.001,-0.001,-0.001,0.1758,0.2637,-0.0021,-0.0010,-0.0010,-0.0010,-0.0010,81.9,81.9,179.5,357.2,43.250,1,1,57.5244,57.5244,57.4805,57.5244,-0.2676,3.84,3.80,3.85,-5.14,5.16,5.16,-0.0625
2731,34104,-16,1404,289.125,519.50,0.0,1,1,1,1,1,1.0117,1.0078,1.0078,1.0078,1.0078,1.0078,1.0117,0.9883,1.0117,0.9961,1.8896,1.8896,1.8896,1.8896,1.8896,-0.001,-0.001,-0.001,-0.001,-0.001,0.0879,0.1758,-0.0073,-0.0073,-0.0073,-0.0073,-0.0063,82.0,82.0,179.5,357.2,42.250,1,1,57.5684,57.5684,57.5244,57.5244,-0.2656,3.83,3.80,3.85,-5.15,-5.13,-5.13,-0.1250
2732,34101,20,1404,288.875,519.50,0.0,1,1,1,1,1,0.9844,0.9727,0.9961,0.9844,0.9883,0.9922,1.0078,0.9883,1.0039,1.0000,1.8457,1.8457,1.8457,1.8457,1.8457,-0.001,-0.001,-0.001,-0.001,-0.001,0.0879,0.1758,-0.0052,-0.0052,-0.0052,-0.0052,-0.0073,82.0,82.0,179.5,357.5,42.125,1,1,57.6123,57.6123,57.5684,57.6123,-0.2656,3.61,3.59,3.60,-5.12,-5.11,-5.13,0.0000
2733,34104,24,1404,289.250,519.50,0.0,1,1,1,1,1,0.9961,0.9766,0.9805,0.9609,1.0273,0.9922,0.9961,1.0000,0.9922,0.9844,1.8457,1.8457,1.8457,1.8457,1.8457,-0.001,-0.001,-0.001,-0.001,-0.001,0.0879,0.0879,-0.0073,-0.0073,-0.0063,-0.0052,-0.0052,82.1,82.1,179.5,357.5,42.125,1,1,57.6123,57.6123,57.6123,57.6123,-0.2715,3.64,3.64,3.64,-5.11,-5.11,-5.16,-0.0625
2734,34107,-8,1404,289.625,519.75,0.0,1,1,1,1,1,0.9844,1.0078,1.0156,1.0039,0.9961,1.0117,1.0156,0.9883,1.0117,0.9961,1.8457,1.8457,1.8457,1.8457,1.8457,-0.001,-0.001,-0.001,-0.001,-0.001,0.1758,0.1758,0.0000,0.0000,-0.0010,-0.0042,-0.0073,82.1,82.1,179.5,357.2,41.750,1,1,57.6123,57.6562,57.6123,57.6123,-0.2715,3.69,3.68,3.69,-5.07,-5.04,-5.07,0.0625
2735,34101,8,1404,289.625,519.75,0.0,1,1,1,1,1,1.0156,1.0117,0.9922,1.0078,0.9922,0.9844,0.9766,0.9922,0.9961,0.9883,1.8457,1.8457,1.8457,1.8457,1.8457,-0.001,-0.001,-0.001,-0.001,-0.001,0.0879,0.0879,-0.0052,-0.0063,-0.0063,-0.0042,-0.0010,82.1,82.0,179.5,357.5,41.875,1,1,57.6562,57.6562,57.6123,57.6123,-0.2715,3.56,3.51,3.56,-5.04,-5.05,-5.03,-0.0625
2736,34103,14,1404,289.625,519.75,0.0,1,1,1,1,1,1.0000,0.9961,1.0039,0.9922,0.9883,1.0000,1.0039,1.0039,1.0000,0.9922,1.8457,1.8457,1.8457,1.8457,1.8457,-0.001,-0.001,-0.001,-0.001,-0.001,0.0879,0.1758,-0.0031,-0.0031,-0.0031,-0.0031,-0.0031,82.1,82.1,179.5,357.5,42.000,1,1,57.6562,57.6562,57.6123,57.6123,-0.2715,3.48,3.49,3.50,-5.03,-5.04,-5.03,0.0625
2737,34102,22,1404,290.000,520.00,0.0,1,1,1,1,1,1.0078,0.9922,1.0039,0.9883,0.9883,0.9883,0.9922,0.9961,0.9922,0.9961,1.8457,1.8457,1.8457,1.8457,1.8457,-0.001,-0.001,-0.001,-0.001,-0.001,0.1758,0.1758,-0.0010,-0.0021,-0.0021,-0.0021,-0.0031,82.1,82.1,179.5,357.5,41.625,1,1,57.6562,57.6562,57.6123,57.6123,-0.2715,3.61,3.58,3.60,-4.93,-4.90,-4.95,0.0000
2738,34104,9,1404,290.000,520.00,0.0,1,1,1,1,1,1.0039,0.9961,0.9922,0.9805,0.9961,0.9844,1.0078,1.0039,0.9883,1.0117,1.8457,1.8457,1.8457,1.8457,1.8457,-0.001,-0.001,-0.001,-0.001,-0.001,0.0879,0.0879,-0.0084,-0.0084,-0.0063,-0.0042,-0.0021,82.1,82.1,179.5,357.5,41.625,1,1,57.6562,57.6562,57.6123,57.6123,-0.2715,3.51,3.50,3.51,-4.93,-4.90,-4.95,-0.0625
2739,34102,9,1404,290.500,520.00,0.0,1,1,1,1,1,0.9961,0.9883,1.0000,0.9961,0.9961,0.9961,1.0039,1.0078,0.9883,1.0039,1.8457,1.8457,1.8457,1.8457,1.8457,-0.001,-0.001,-0.001,-0.001,-0.001,0.1758,0.1758,0.0010,0.0010,0.0010,0.0000,-0.0052,82.1,82.1,179.5,357.5,40.875,1,1,57.6562,57.6562,57.6123,57.6123,-0.2676,3.39,3.39,3.38,-4.87,-4.84,-4.86,0.0000
2740,34098,42,1404,290.375,520.00,0.0,1,1,1,1,1,1.0039,0.9883,0.9883,1.0000,1.0039,1.0000,0.9961,1.0195,1.0039,1.0117,1.8457,1.8018,1.8018,1.8018,1.8018,-0.001,-0.001,-0.001,-0.001,-0.001,0.0879,0.0879,-0.0042,-0.0042,-0.0031,-0.0010,0.0010,82.1,82.1,179.5,357.9,40.875,1,1,57.6562,57.6562,57.6123,57.6123,-0.2676,3.44,3.45,3.44,-4.84,-4.81,-4.85,-0.1250
2741,34101,44,1404,290.375,520.25,0.0,1,1,1,1,1,0.9961,0.9922,0.9883,0.9922,0.9922,1.0000,1.0000,0.9922,0.9883,1.0000,1.8018,1.8018,1.8018,1.8018,1.8018,-0.001,-0.001,-0.001,-0.001,-0.001,0.0000,0.0879,-0.0042,-0.0031,-0.0031,-0.0021,-0.0042,82.1,82.2,179.5,357.9,41.000,1,1,57.6562,57.5244,57.6123,57.6123,-0.2676,3.38,3.36,3.37,-4.77,-4.76,-4.80,-0.0625
2742,34100,39,1404,290.625,520.25,0.0,1,1,1,1,1,0.9727,0.9766,0.9766,0.9922,0.9883,0.9922,1.0000,1.0000,0.9961,0.9961,1.8018,1.8018,1.8018,1.8018,1.8018,-0.001,-0.001,-0.001,-0.001,-0.001,0.0879,0.0000,-0.0021,-0.0031,-0.0052,-0.0052,-0.0042,81.9,82.1,179.5,357.9,41.000,1,1,57.3926,57.3486,57.5244,57.5244,-0.2676,3.25,3.23,3.25,-4.75,-4.72,-4.76,-0.0625
