"",海拔高度,下降率,无线电高度,计算空速,地速,起落架,空地电门0.2秒,空地电门0.4秒,空地电门0.6秒,空地电门0.8秒,空地电门1秒,着陆G值0.1秒,着陆G值0.2秒,着陆G值0.3秒,着陆G值0.4秒,着陆G值0.5秒,着陆G值0.6秒,着陆G值0.7秒,着陆G值0.8秒,着陆G值0.9秒,着陆G值1秒,姿态（俯仰角）,姿态（俯仰角）.1,姿态（俯仰角）.2,姿态（俯仰角）.3,姿态（俯仰角）.4,杆量,杆量.1,杆量.2,杆量.3,杆量.4,坡度（左负右正）,坡度（左负右正）.1,盘量,盘量.1,盘量.2,盘量.3,盘量.4,左侧发动机油门N1值,右侧发动机油门N1值,磁航向,风向,风速,是否接通了A/T,是否接通了任意侧的A/P,左发油门杆位置（角度）,左发油门杆位置（角度）.1,右发油门杆位置（角度）,右发油门杆位置（角度）.1,RUDD位置,下滑道偏差（C）,下滑道偏差（L）,下滑道偏差（R）,航向道偏差（C）,航向道偏差（L）,航向道偏差（R）,俯仰角率
1043,11807,33,1404,300.000,366.00,0.0,1,1,1,1,1,1.0078,1.0078,1.0039,1.0117,1.0078,1.0000,0.9961,0.9922,1.0078,1.0000,1.9336,1.9336,1.9336,1.9336,1.9336,-0.0010,-0.0010,-0.0021,-0.001,-0.0010,-7.0312,-5.8887,0.1850,0.1964,0.1996,0.1996,0.1975,65.2,65.2,0.9,260.2,23.500,1,1,50.5811,50.5811,50.4492,50.4492,-0.2695,0.47,0.18,0.31,-4.27,-4.26,-4.26,0.0000
1044,11804,45,1404,299.875,365.75,0.0,1,1,1,1,1,1.0234,1.0234,1.0234,1.0195,1.0156,1.0156,1.0156,1.0117,1.0117,1.0117,1.9336,1.9775,1.9775,1.9775,1.9775,-0.0010,-0.0010,-0.0010,-0.001,-0.0010,-9.6680,-8.7012,0.1264,0.1390,0.1505,0.1630,0.1735,65.1,65.1,0.4,260.2,24.125,1,1,50.5811,50.5811,50.4492,50.4492,-0.2637,0.95,0.43,0.41,-4.42,-4.44,-4.43,0.0000
1045,11804,53,1404,299.875,365.50,0.0,1,1,1,1,1,1.0313,1.0234,1.0273,1.0156,1.0313,1.0273,1.0234,1.0195,1.0234,1.0156,1.9775,1.9775,1.9775,1.9775,1.9336,-0.0010,-0.0010,-0.0010,-0.001,-0.0010,-11.6016,-10.9863,0.0617,0.0742,0.0867,0.1014,0.1129,65.1,65.1,359.8,260.2,24.625,1,1,50.5811,50.5811,50.4492,50.4492,-0.2637,0.78,0.53,0.75,-4.61,-4.62,-4.62,-0.0625
1046,11803,58,1404,299.875,365.25,0.0,1,1,1,1,1,1.0273,1.0195,1.0273,1.0234,1.0234,1.0234,1.0234,1.0273,1.0273,1.0273,1.9336,1.9336,1.9336,1.9336,1.9336,-0.0021,-0.0010,-0.0021,-0.001,-0.0010,-12.6562,-12.3047,0.0219,0.0282,0.0345,0.0439,0.0512,65.1,65.2,359.1,260.2,25.000,1,1,50.5811,50.5811,50.4492,50.4492,-0.2480,0.43,0.66,0.36,-4.71,-4.72,-4.72,0.0000
1047,11804,45,1404,300.000,365.00,0.0,1,1,1,1,1,1.0234,1.0234,1.0195,1.0234,1.0273,1.0273,1.0156,1.0273,1.0234,1.0117,1.9336,1.9336,1.9336,1.9336,1.9336,-0.0010,-0.0010,-0.0010,-0.001,-0.0010,-13.0957,-12.9199,0.0146,0.0146,0.0157,0.0167,0.0188,65.1,65.1,358.5,260.5,25.125,1,1,50.5811,50.5811,50.4492,50.4932,-0.2480,0.04,0.30,0.00,-4.79,-4.81,-4.79,-0.0625
1048,11804,26,1404,300.000,364.50,0.0,1,1,1,1,1,1.0234,1.0195,1.0273,1.0273,1.0273,1.0234,1.0156,1.0234,1.0273,1.0156,1.9336,1.9336,1.9336,1.9336,1.9336,-0.0010,-0.0010,-0.0010,-0.001,-0.0010,-13.2715,-13.1836,-0.0094,-0.0031,0.0021,0.0136,0.0146,65.1,65.1,357.8,260.5,25.250,1,1,50.5811,50.5811,50.4932,50.4932,-0.2480,0.26,0.47,0.28,-4.96,-4.98,-4.95,0.0000
1049,11803,17,1404,300.125,364.25,0.0,1,1,1,1,1,1.0313,1.0273,1.0273,1.0234,1.0234,1.0273,1.0234,1.0273,1.0195,1.0195,1.9336,1.9336,1.9336,1.9336,1.9336,-0.0010,-0.0010,-0.0010,-0.001,-0.0010,-13.2715,-13.2715,-0.0178,-0.0167,-0.0146,-0.0136,-0.0125,65.1,65.2,357.0,261.2,25.250,1,1,50.5811,50.5811,50.4932,50.4932,-0.2480,0.52,0.52,0.20,-5.02,-5.01,-5.02,-0.1250
1050,11804,3,1404,300.125,364.00,0.0,1,1,1,1,1,1.0273,1.0195,1.0195,1.0234,1.0195,1.0234,1.0234,1.0273,1.0234,1.0195,1.9336,1.9336,1.9336,1.8896,1.8896,-0.0010,-0.0021,-0.0010,-0.001,-0.0010,-13.1836,-13.1836,-0.0261,-0.0251,-0.0240,-0.0209,-0.0199,65.1,65.1,356.3,260.9,25.375,1,1,50.5811,50.5811,50.4932,50.4932,-0.2422,0.00,0.14,0.08,-5.09,-5.10,-5.09,-0.1250
1051,11805,-14,1404,300.000,363.75,0.0,1,1,1,1,1,1.0234,1.0117,1.0195,1.0195,1.0156,1.0195,1.0234,1.0195,1.0234,1.0156,1.8896,1.8896,1.8896,1.8896,1.8896,-0.0021,-0.0010,-0.0010,-0.001,-0.0010,-13.0078,-13.0957,-0.0376,-0.0355,-0.0324,-0.0293,-0.0272,65.1,65.1,355.6,260.2,25.375,1,1,50.5811,50.5811,50.4932,50.4932,-0.2422,0.16,0.25,0.00,-5.15,-5.14,5.16,-0.0625
1052,11805,-25,1404,299.875,363.25,0.0,1,1,1,1,1,1.0234,1.0195,1.0117,1.0078,1.0078,1.0195,1.0117,1.0195,1.0195,1.0156,1.8896,1.9336,1.9336,1.9336,1.9336,-0.0021,-0.0010,-0.0021,-0.001,-0.0010,-12.8320,-12.9199,-0.0376,-0.0376,-0.0376,-0.0376,-0.0376,65.1,65.1,355.0,259.8,25.250,1,1,50.5811,50.5811,50.4932,50.4932,-0.2246,-0.14,-0.08,-0.11,-5.04,-5.05,-5.04,0.0000
1053,11803,-11,1404,299.750,363.00,0.0,1,1,1,1,1,1.0156,1.0273,1.0234,1.0156,1.0195,1.0195,1.0234,1.0156,1.0195,1.0156,1.9336,1.9336,1.9336,1.9336,1.9775,-0.0021,-0.0010,-0.0010,-0.001,-0.0010,-12.6562,-12.7441,-0.0376,-0.0376,-0.0376,-0.0376,-0.0376,65.1,65.2,354.3,259.5,25.125,1,1,50.5811,50.5811,50.5811,50.6689,-0.2246,-0.06,0.05,0.08,-4.93,-4.94,-4.94,0.0000
1054,11802,14,1404,299.750,362.75,0.0,1,1,1,1,1,1.0195,1.0234,1.0117,1.0273,1.0234,1.0234,1.0195,1.0156,1.0234,1.0234,1.9775,1.9775,1.9775,1.9775,1.9775,-0.0021,-0.0010,-0.0010,-0.001,-0.0010,-12.3926,-12.4805,-0.0324,-0.0345,-0.0366,-0.0376,-0.0376,65.2,65.3,353.7,259.5,24.875,1,1,50.6250,50.6689,50.7568,50.8008,-0.2246,-0.01,-0.04,0.06,-4.99,-4.97,-4.97,-0.0625
1055,11803,23,1404,299.875,362.50,0.0,1,1,1,1,1,1.0234,1.0195,1.0195,1.0234,1.0117,1.0234,1.0234,1.0195,1.0156,1.0117,1.9775,1.9775,2.0215,2.0215,2.0215,-0.0031,-0.0010,-0.0010,-0.001,-0.0010,-12.1289,-12.2168,-0.0272,-0.0293,-0.0293,-0.0303,-0.0303,65.5,65.5,353.1,259.5,24.750,1,1,50.7568,50.8008,50.8447,50.8447,-0.2246,-0.03,0.17,0.03,-4.86,-4.84,-4.85,0.0000
1056,11800,45,1404,299.875,362.25,0.0,1,1,1,1,1,1.0234,1.0156,1.0195,1.0195,1.0195,1.0234,1.0273,1.0273,1.0273,1.0234,2.0215,2.0215,2.0215,2.0215,2.0654,-0.0010,-0.0010,-0.0010,-0.001,-0.0010,-11.8652,-11.9531,-0.0167,-0.0188,-0.0209,-0.0219,-0.0251,65.7,65.6,352.4,260.2,24.625,1,1,50.8447,50.8447,50.8447,50.8887,-0.2539,-0.15,0.10,-0.07,-4.69,-4.69,-4.70,0.0000
1057,11799,64,1404,299.625,362.00,0.0,1,1,1,1,1,1.0273,1.0273,1.0234,1.0273,1.0234,1.0234,1.0195,1.0195,1.0234,1.0195,2.0654,2.0654,2.0654,2.0654,2.0654,-0.0010,-0.0010,-0.0010,-0.001,-0.0010,-11.6895,-11.7773,-0.0146,-0.0146,-0.0146,-0.0146,-0.0157,65.8,65.7,351.7,259.5,24.625,1,1,50.8447,50.8447,50.8887,50.8887,-0.2539,-0.14,0.01,-0.06,-4.57,-4.55,-4.56,0.0000
1058,11800,59,1404,299.375,361.50,0.0,1,1,1,1,1,1.0313,1.0234,1.0234,1.0117,1.0234,1.0234,1.0234,1.0273,1.0195,1.0273,2.0654,2.0654,2.0654,2.0654,2.0654,-0.0010,-0.0010,-0.0010,-0.001,-0.0010,-11.5137,-11.6016,-0.0136,-0.0136,-0.0136,-0.0146,-0.0146,65.8,65.8,351.1,258.8,24.625,1,1,50.8887,50.9766,50.8887,50.8887,-0.2617,-0.04,-0.08,0.04,-4.55,-4.54,-4.53,0.0000
1059,11800,42,1404,299.375,361.25,0.0,1,1,1,1,1,1.0234,1.0195,1.0273,1.0195,1.0195,1.0234,1.0195,1.0234,1.0273,1.0234,2.0654,2.0654,2.0654,2.0654,2.0654,-0.0010,-0.0010,-0.0010,-0.001,-0.0031,-11.4258,-11.5137,-0.0084,-0.0094,-0.0115,-0.0125,-0.0136,65.9,65.8,350.5,259.1,24.625,1,1,51.0645,51.2842,50.9766,51.2842,-0.2617,0.03,-0.24,0.00,-4.55,-4.56,-4.56,-0.0625
1060,11800,22,1404,299.375,361.00,0.0,1,1,1,1,1,1.0469,1.0391,1.0352,1.0391,1.0352,1.0156,1.0195,1.0156,1.0273,1.0234,2.0654,2.0654,2.1094,2.1533,2.1973,0.0084,0.0084,0.0084,0.0063,-0.0010,-11.3379,-11.4258,-0.0063,-0.0063,-0.0063,-0.0073,-0.0073,66.3,66.3,350.0,258.8,24.750,1,1,52.0752,52.6025,52.1191,52.6465,-0.2598,-0.12,-0.09,0.10,-4.49,-4.48,-4.46,0.0000
1061,11800,6,1404,299.375,361.00,0.0,1,1,1,1,1,1.0508,1.0508,1.0586,1.0586,1.0508,1.0547,1.0508,1.0469,1.0508,1.0508,2.1973,2.2412,2.2412,2.2852,2.2852,0.0073,0.0084,0.0084,0.0084,0.0084,-11.4258,-11.4258,-0.0084,-0.0073,-0.0063,-0.0063,-0.0063,68.2,68.3,349.3,258.8,24.875,1,1,53.4375,53.8770,53.4814,53.9648,-0.2598,-0.23,-0.14,-0.28,-4.36,-4.34,-4.36,0.1250
1062,11803,-27,1404,299.875,360.75,0.0,1,1,1,1,1,1.0586,1.0547,1.0508,1.0625,1.0625,1.0586,1.0586,1.0625,1.0508,1.0586,2.3291,2.3291,2.3730,2.3730,2.3730,0.0052,0.0052,0.0063,0.0063,0.0063,-11.4258,-11.4258,-0.0104,-0.0104,-0.0094,-0.0094,-0.0094,70.6,70.5,348.7,259.5,25.000,1,1,54.4043,54.7119,54.5361,54.8877,-0.2578,-0.11,0.04,-0.09,-4.36,-4.33,-4.35,0.1250
1063,11806,-72,1404,300.250,360.75,0.0,1,1,1,1,1,1.0469,1.0508,1.0508,1.0508,1.0547,1.0547,1.0547,1.0625,1.0547,1.0547,2.4170,2.4170,2.4170,2.4170,2.4609,0.0052,0.0052,0.0052,0.0052,0.0052,-11.4258,-11.4258,-0.0136,-0.0125,-0.0115,-0.0104,-0.0104,72.3,72.3,348.0,259.8,25.125,1,1,55.1953,55.4590,55.4150,55.6348,-0.2578,-0.09,-0.12,0.04,-4.37,-4.37,-4.36,0.0625
1064,11811,-134,1404,300.375,360.75,0.0,1,1,1,1,1,1.0469,1.0508,1.0469,1.0508,1.0391,1.0508,1.0469,1.0508,1.0508,1.0508,2.4609,2.4609,2.5049,2.5049,2.5049,0.0052,0.0052,0.0052,0.0052,0.0052,-11.4258,-11.4258,0.0010,-0.0042,-0.0115,-0.0136,-0.0136,73.6,73.6,347.4,259.5,25.125,1,1,55.8984,56.1621,56.0742,56.3379,-0.2480,0.04,-0.12,-0.13,-4.18,-4.18,-4.18,0.0625
1065,11816,-199,1404,300.500,360.75,0.0,1,1,1,1,1,1.0586,1.0547,1.0430,1.0469,1.0430,1.0430,1.0430,1.0586,1.0469,1.0430,2.5049,2.5488,2.5488,2.5928,2.5928,0.0052,0.0052,0.0052,0.0052,0.0052,-11.8652,-11.6895,0.0157,0.0146,0.0073,0.0021,0.0010,74.9,74.9,346.8,258.8,25.125,1,1,56.6016,56.8652,56.8213,57.0850,-0.2480,-0.04,-0.03,-0.08,-4.29,-4.29,-4.30,0.0000
1066,11822,-262,1404,300.875,361.00,0.0,1,1,1,1,1,1.0469,1.0508,1.0586,1.0547,1.0547,1.0625,1.0508,1.0547,1.0430,1.0469,2.5928,2.6367,2.6367,2.6367,2.6367,0.0021,0.0031,0.0042,0.0052,0.0052,-12.4805,-12.3047,0.0063,0.0115,0.0115,0.0136,0.0157,76.1,76.1,346.1,258.8,25.250,1,1,57.3047,57.6123,57.5684,57.8320,-0.2402,0.00,0.05,0.04,-4.20,-4.20,-4.20,0.0000
1067,11829,-321,1404,301.000,361.00,0.0,1,1,1,1,1,1.0352,1.0391,1.0313,1.0352,1.0430,1.0391,1.0469,1.0430,1.0469,1.0469,2.6807,2.6807,2.6807,2.6807,2.6807,0.0000,0.0000,0.0000,0.0010,0.0010,-12.4805,-12.5684,-0.0366,-0.0313,-0.0251,-0.0157,-0.0031,77.3,77.3,345.4,258.4,25.250,1,1,58.0957,58.3594,58.2715,58.5791,-0.2402,0.09,0.06,0.08,-4.08,-4.09,-4.08,-0.0625
1068,11838,-386,1404,301.625,361.25,0.0,1,1,1,1,1,1.0313,1.0195,1.0273,1.0313,1.0313,1.0234,1.0352,1.0313,1.0234,1.0391,2.6807,2.6807,2.6807,2.6807,2.6807,-0.0010,0.0000,-0.0010,-0.0010,-0.0010,-12.2168,-12.3926,-0.0533,-0.0533,-0.0512,-0.0481,-0.0428,78.6,78.5,344.8,258.8,25.125,1,1,58.7549,59.0186,58.9746,59.2822,-0.2422,0.08,-0.04,-0.15,-4.13,-4.12,-4.11,0.0625
1069,11846,-441,1404,302.000,361.50,0.0,1,1,1,1,1,1.0195,1.0234,1.0273,1.0352,1.0234,1.0195,1.0234,1.0313,1.0234,1.0273,2.6807,2.6807,2.6807,2.6807,2.6807,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,-11.6016,-11.8652,-0.0627,-0.0617,-0.0585,-0.0564,-0.0543,79.6,79.6,344.1,258.8,25.000,1,1,59.3701,59.6777,59.6338,59.8535,-0.2422,0.06,0.10,0.12,-4.02,-4.01,-4.00,0.0625
1070,11854,-478,1404,302.500,362.00,0.0,1,1,1,1,1,1.0430,1.0352,1.0352,1.0234,1.0195,1.0273,1.0195,1.0156,1.0273,1.0195,2.6807,2.6807,2.7246,2.7246,2.7686,0.0115,0.0094,0.0073,0.0042,0.0000,-10.8984,-11.2500,-0.0690,-0.0690,-0.0679,-0.0679,-0.0658,80.7,80.6,343.6,258.8,24.875,1,1,60.0293,60.2930,60.2490,60.5127,-0.2480,0.03,0.00,0.01,-4.14,-4.12,-4.11,0.0000
1071,11861,-489,1404,303.125,362.50,0.0,1,1,1,1,1,1.0586,1.0586,1.0625,1.0586,1.0586,1.0430,1.0391,1.0508,1.0625,1.0391,2.8125,2.8564,2.9004,2.9443,3.0322,0.0178,0.0167,0.0157,0.0146,0.0125,-10.1953,-10.4590,-0.0690,-0.0690,-0.0690,-0.0690,-0.0690,81.6,81.4,342.9,258.8,24.750,1,1,60.6885,60.9082,60.9082,61.1719,-0.2480,-0.28,0.29,0.12,-3.96,-3.96,-3.94,0.1875
1072,11870,-495,1404,303.750,363.00,0.0,1,1,1,1,1,1.0859,1.0898,1.0898,1.0898,1.0781,1.0859,1.0820,1.0742,1.0781,1.0703,3.0762,3.1201,3.2080,3.2520,3.2959,0.0209,0.0209,0.0199,0.0199,0.0188,-9.4043,-9.6680,-0.0658,-0.0658,-0.0669,-0.0679,-0.0690,82.5,82.4,342.4,258.8,24.750,1,1,61.3037,61.6113,61.5674,61.8311,-0.2500,0.08,0.16,-0.04,-4.02,-4.00,-4.02,0.1875
1073,11880,-511,1404,304.250,363.25,0.0,1,1,1,1,1,1.0977,1.0977,1.1055,1.1016,1.0977,1.0938,1.0938,1.0938,1.0977,1.0938,3.3838,3.4277,3.4717,3.5596,3.6035,0.0219,0.0219,0.0219,0.0219,0.0219,-8.6133,-8.8770,-0.0606,-0.0617,-0.0627,-0.0637,-0.0648,83.3,83.3,341.9,258.4,24.625,1,1,62.0068,62.2705,62.2266,62.4902,-0.2500,-0.05,0.20,-0.12,-3.89,-3.89,-3.89,0.2500
1074,11892,-550,1404,304.625,363.75,0.0,1,1,1,1,1,1.1094,1.1094,1.0977,1.1055,1.1055,1.1055,1.1055,1.0977,1.1094,1.0977,3.6914,3.7354,3.7793,3.8672,3.9111,0.0230,0.0230,0.0230,0.0230,0.0230,-7.9102,-8.1738,-0.0575,-0.0575,-0.0575,-0.0585,-0.0596,84.3,84.2,341.5,258.0,24.500,1,1,62.6660,62.9297,62.8857,63.1934,-0.2637,0.05,0.31,0.01,-3.91,-3.91,-3.90,0.2500
1075,11909,-641,1404,305.000,364.25,0.0,1,1,1,1,1,1.1055,1.1016,1.1016,1.1055,1.1055,1.1016,1.1055,1.0977,1.1055,1.1094,3.9551,4.0430,4.0869,4.1309,4.1748,0.0230,0.0230,0.0230,0.0230,0.0230,-7.2070,-7.4707,-0.0533,-0.0554,-0.0564,-0.0575,-0.0575,85.1,85.1,341.0,257.3,24.375,1,1,63.3252,63.5889,63.5889,63.8525,-0.2637,0.05,0.26,-0.13,-3.99,-3.99,-3.98,0.1875
1076,11928,-777,1404,305.250,364.75,0.0,1,1,1,1,1,1.0938,1.0938,1.0938,1.0938,1.0977,1.0977,1.1055,1.1016,1.0938,1.1055,4.2627,4.3066,4.3506,4.3945,4.4385,0.0199,0.0209,0.0230,0.0230,0.0230,-6.5918,-6.8555,-0.0522,-0.0522,-0.0522,-0.0522,-0.0522,86.1,86.0,340.7,257.0,24.375,1,1,63.9404,64.2480,64.2041,64.4678,-0.2695,-0.08,0.11,0.00,-3.86,-3.87,-3.87,0.1875
1077,11953,-965,1404,305.750,365.00,0.0,1,1,1,1,1,1.0820,1.0898,1.0781,1.0859,1.0898,1.0898,1.0898,1.0977,1.0898,1.0938,4.4824,4.5264,4.5703,4.6143,4.6582,0.0167,0.0167,0.0167,0.0178,0.0188,-5.9766,-6.2402,-0.0470,-0.0481,-0.0502,-0.0512,-0.0522,86.9,86.8,340.3,257.3,24.250,1,1,64.6436,64.8633,64.8193,65.1269,-0.2695,-0.10,-0.02,-0.06,-3.89,-3.90,-3.89,0.1875
1078,11977,-1160,1404,306.125,365.50,0.0,1,1,1,1,1,1.0703,1.0742,1.0703,1.0664,1.0820,1.0742,1.0781,1.0742,1.0742,1.0820,4.6582,4.7021,4.7461,4.7900,4.8340,0.0146,0.0146,0.0146,0.0157,0.0157,-5.4492,-5.6250,-0.0418,-0.0428,-0.0428,-0.0439,-0.0449,87.6,87.6,340.0,256.6,24.125,1,1,65.2148,65.4785,65.4785,65.7422,-0.2617,0.15,-0.14,0.06,-3.87,-3.86,-3.87,0.1875
1079,12005,-1350,1404,306.125,365.75,0.0,1,1,1,1,1,1.0664,1.0625,1.0625,1.0664,1.0586,1.0664,1.0703,1.0664,1.0664,1.0703,4.8340,4.8779,4.9219,4.9658,4.9658,0.0146,0.0146,0.0146,0.0146,0.0146,-5.0098,-5.1855,-0.0418,-0.0418,-0.0418,-0.0418,-0.0418,88.4,88.4,339.7,256.3,24.000,1,1,65.9180,66.1377,66.1377,66.4014,-0.2617,-0.06,-0.03,0.00,-3.83,-3.83,-3.81,0.1875
1080,12037,-1542,1404,306.500,366.25,0.0,1,1,1,1,1,1.0547,1.0586,1.0625,1.0547,1.0547,1.0664,1.0703,1.0586,1.0508,1.0625,5.0098,5.0537,5.0977,5.0977,5.1416,0.0146,0.0146,0.0146,0.0146,0.0146,-4.5703,-4.7461,-0.0387,-0.0387,-0.0397,-0.0397,-0.0408,89.3,89.1,339.4,255.9,24.000,1,1,66.5332,66.7529,66.7529,67.0166,-0.2598,0.01,0.11,0.01,-3.81,-3.81,-3.80,0.0625
1081,12068,-1704,1404,306.625,366.75,0.0,1,1,1,1,1,1.0586,1.0586,1.0547,1.0586,1.0547,1.0547,1.0586,1.0547,1.0508,1.0625,5.1855,5.2295,5.2295,5.2734,5.3174,0.0146,0.0146,0.0146,0.0146,0.0146,-4.1309,-4.3066,-0.0355,-0.0366,-0.0376,-0.0387,-0.0387,89.9,89.8,339.2,254.9,23.750,1,1,67.1045,67.3682,67.3682,67.5439,-0.2598,0.05,-0.10,-0.02,-3.80,-3.80,-3.80,0.1250
1082,12103,-1848,1404,306.625,367.25,0.0,1,1,1,1,1,1.0547,1.0586,1.0586,1.0547,1.0625,1.0586,1.0586,1.0547,1.0586,1.0625,5.3613,5.4053,5.4492,5.4492,5.4932,0.0146,0.0146,0.0146,0.0146,0.0146,-3.7793,-3.9551,-0.0345,-0.0345,-0.0345,-0.0345,-0.0345,90.6,90.6,339.0,254.2,23.625,1,1,67.7197,67.9394,67.8955,68.1152,-0.2598,0.04,0.18,0.02,-3.78,-3.78,-3.79,0.1875
1083,12138,-1967,1404,306.750,367.75,0.0,1,1,1,1,1,1.0586,1.0547,1.0508,1.0547,1.0547,1.0586,1.0508,1.0547,1.0547,1.0625,5.5371,5.5811,5.6250,5.6250,5.6689,0.0146,0.0146,0.0146,0.0146,0.0146,-3.5156,-3.6035,-0.0345,-0.0345,-0.0345,-0.0345,-0.0345,91.3,91.2,338.8,253.5,23.500,1,1,68.2471,68.4668,68.4668,68.7305,-0.2598,0.12,-0.11,-0.21,-3.80,-3.82,-3.80,0.1250
1084,12177,-2082,1404,307.250,368.25,0.0,1,1,1,1,1,1.0625,1.0625,1.0625,1.0586,1.0547,1.0586,1.0664,1.0625,1.0625,1.0625,5.7129,5.7568,5.8008,5.8447,5.8447,0.0146,0.0146,0.0146,0.0146,0.0146,-3.2520,-3.3398,-0.0345,-0.0345,-0.0345,-0.0345,-0.0345,91.9,91.8,338.6,253.5,23.375,1,1,68.8184,68.9502,69.0381,69.1699,-0.2441,-0.07,-0.10,0.12,-3.73,-3.72,-3.71,0.1250
1085,12216,-2187,1404,307.625,368.75,0.0,1,1,1,1,1,1.0625,1.0586,1.0586,1.0586,1.0586,1.0664,1.0508,1.0547,1.0625,1.0508,5.8887,5.9326,5.9766,5.9766,6.0205,0.0146,0.0146,0.0146,0.0146,0.0146,-2.9883,-3.0762,-0.0345,-0.0345,-0.0345,-0.0345,-0.0345,92.5,92.4,338.5,253.5,23.250,1,1,69.1260,69.1699,69.3457,69.3896,-0.2441,0.02,0.07,-0.07,-3.74,-3.74,-3.75,0.1250
1086,12257,-2285,1404,308.125,369.25,0.0,1,1,1,1,1,1.0508,1.0547,1.0508,1.0625,1.0547,1.0586,1.0586,1.0547,1.0586,1.0586,6.0645,6.1084,6.1084,6.1523,6.1963,0.0136,0.0136,0.0146,0.0146,0.0146,-2.7246,-2.8125,-0.0345,-0.0345,-0.0345,-0.0345,-0.0345,92.7,92.7,338.3,254.2,23.125,1,1,69.2578,69.3018,69.4336,69.4775,-0.2520,-0.12,-0.10,-0.15,-3.72,-3.70,-3.71,0.1250
1087,12301,-2391,1404,308.625,369.50,0.0,1,1,1,1,1,1.0508,1.0469,1.0508,1.0508,1.0508,1.0508,1.0508,1.0547,1.0508,1.0508,6.1963,6.2402,6.2842,6.2842,6.3281,0.0125,0.0125,0.0125,0.0125,0.0125,-2.5488,-2.6367,-0.0334,-0.0334,-0.0334,-0.0334,-0.0334,92.9,92.8,338.2,254.9,23.000,1,1,69.3457,69.3457,69.4775,69.4775,-0.2520,-0.01,-0.12,-0.07,-3.66,-3.65,-3.65,0.1250
1088,12346,-2500,1404,309.250,370.00,0.0,1,1,1,1,1,1.0469,1.0508,1.0469,1.0469,1.0547,1.0547,1.0469,1.0508,1.0469,1.0469,6.3721,6.3721,6.4160,6.4160,6.4600,0.0104,0.0104,0.0115,0.0115,0.0125,-2.2852,-2.3730,-0.0272,-0.0272,-0.0282,-0.0313,-0.0334,92.9,92.9,338.1,255.9,23.000,1,1,69.3457,69.3896,69.5215,69.5215,-0.2695,-0.04,-0.02,-0.07,-3.68,-3.69,-3.69,0.0625
1089,12393,-2611,1404,309.500,370.25,0.0,1,1,1,1,1,1.0352,1.0391,1.0430,1.0391,1.0430,1.0313,1.0391,1.0391,1.0391,1.0430,6.4600,6.5039,6.5039,6.5479,6.5479,0.0084,0.0084,0.0084,0.0094,0.0104,-2.0215,-2.1094,-0.0230,-0.0240,-0.0261,-0.0272,-0.0272,92.9,92.9,337.9,256.3,23.000,1,1,69.3896,69.3896,69.5215,69.5215,-0.2695,-0.09,0.10,0.08,-3.74,-3.73,-3.74,0.0625
1090,12441,-2716,1404,309.625,370.75,0.0,1,1,1,1,1,1.0234,1.0313,1.0313,1.0352,1.0313,1.0313,1.0352,1.0313,1.0273,1.0313,6.5918,6.5918,6.5918,6.6357,6.6357,0.0063,0.0063,0.0063,0.0073,0.0084,-1.8457,-1.9336,-0.0219,-0.0230,-0.0219,-0.0240,-0.0230,93.1,93.0,337.9,256.3,23.000,1,1,69.4336,69.4336,69.5215,69.5215,-0.2793,0.10,-0.22,-0.18,-3.73,-3.75,-3.75,0.0625
1091,12491,-2818,1404,309.750,371.00,0.0,1,1,1,1,1,1.0234,1.0156,1.0234,1.0234,1.0313,1.0234,1.0273,1.0273,1.0313,1.0273,6.6357,6.6357,6.6797,6.6797,6.6797,0.0052,0.0052,0.0052,0.0052,0.0063,-1.6699,-1.7578,-0.0199,-0.0209,-0.0219,-0.0219,-0.0219,93.1,92.9,337.8,256.6,23.250,1,1,69.4336,69.4336,69.5215,69.5215,-0.2793,-0.01,0.03,-0.07,-3.71,-3.71,-3.71,0.1250
1092,12543,-2920,1404,310.000,371.25,0.0,1,1,1,1,1,1.0156,1.0156,1.0078,1.0195,1.0117,1.0156,1.0156,1.0234,1.0156,1.0195,6.6797,6.7236,6.7236,6.7236,6.7236,0.0031,0.0031,0.0031,0.0031,0.0042,-1.5820,-1.5820,-0.0178,-0.0178,-0.0178,-0.0178,-0.0178,93.0,93.0,337.7,256.6,23.250,1,1,69.4336,69.4336,69.5654,69.5654,-0.2754,0.06,0.06,-0.02,-3.63,-3.64,-3.63,0.0000
1093,12595,-3010,1404,310.250,371.50,0.0,1,1,1,1,1,1.0156,1.0039,1.0039,1.0117,1.0000,1.0039,1.0078,1.0117,1.0078,0.9961,6.7236,6.7236,6.7236,6.7236,6.7236,0.0021,0.0021,0.0010,0.0021,0.0031,-1.4941,-1.4941,-0.0178,-0.0178,-0.0178,-0.0178,-0.0178,93.1,93.0,337.6,257.0,23.500,1,1,69.4775,69.4775,69.5654,69.5654,-0.2754,-0.08,0.01,-0.02,-3.61,-3.61,-3.61,-0.0625
