"",海拔高度,下降率,无线电高度,计算空速,地速,起落架,空地电门0.2秒,空地电门0.4秒,空地电门0.6秒,空地电门0.8秒,空地电门1秒,着陆G值0.1秒,着陆G值0.2秒,着陆G值0.3秒,着陆G值0.4秒,着陆G值0.5秒,着陆G值0.6秒,着陆G值0.7秒,着陆G值0.8秒,着陆G值0.9秒,着陆G值1秒,姿态（俯仰角）,姿态（俯仰角）.1,姿态（俯仰角）.2,姿态（俯仰角）.3,姿态（俯仰角）.4,杆量,杆量.1,杆量.2,杆量.3,杆量.4,坡度（左负右正）,坡度（左负右正）.1,盘量,盘量.1,盘量.2,盘量.3,盘量.4,左侧发动机油门N1值,右侧发动机油门N1值,磁航向,风向,风速,是否接通了A/T,是否接通了任意侧的A/P,左发油门杆位置（角度）,左发油门杆位置（角度）.1,右发油门杆位置（角度）,右发油门杆位置（角度）.1,RUDD位置,下滑道偏差（C）,下滑道偏差（L）,下滑道偏差（R）,航向道偏差（C）,航向道偏差（L）,航向道偏差（R）,俯仰角率
1121,4801,-682,793,253.500,270.75,0.0,1,1,1,1,1,1.1328,1.1523,1.1523,1.1602,1.1641,1.1758,1.1758,1.1758,1.1563,1.1953,6.1963,6.2402,6.2842,6.2842,6.3281,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,24.1699,23.3789,-0.0157,-0.0773,-0.1034,-0.1264,-0.1327,73.6,73.4,109.4,197.2,13.000,1,0,57.4805,58.0957,58.0078,58.5791,-0.3223,-0.67,-0.60,-0.63,-0.39,-0.35,-0.33,0.1875
1122,4822,-809,810,253.875,270.75,0.0,1,1,1,1,1,1.1563,1.1484,1.1523,1.1602,1.1211,1.1211,1.1445,1.1406,1.1406,1.1328,6.3281,6.3721,6.4160,6.5039,6.5479,-0.0010,-0.0010,0.0052,0.0084,0.0146,24.8730,24.9609,0.0000,0.0104,0.0094,0.0010,0.0000,75.0,74.9,111.2,197.9,12.750,1,0,58.5791,59.2383,59.1064,59.5459,-0.3516,-0.51,-0.50,-0.41,-1.84,-1.84,-1.44,0.0625
1123,4843,-962,843,254.125,271.00,0.0,1,1,1,1,1,1.1680,1.1563,1.1523,1.1602,1.1641,1.1523,1.1484,1.1641,1.1602,1.1641,6.5918,6.6357,6.6797,6.7236,6.7676,0.0272,0.0021,-0.0010,-0.0010,-0.0010,24.2578,24.4336,-0.0481,-0.0460,-0.0355,-0.0230,-0.0073,76.8,76.6,113.1,199.7,12.875,1,0,59.8096,60.2490,59.9414,60.4687,-0.3516,-1.38,-0.99,-1.41,-0.57,-0.52,-0.44,0.1875
1124,4867,-1128,835,254.375,271.25,0.0,1,1,1,1,1,1.1680,1.1758,1.1875,1.1719,1.1602,1.1641,1.1406,1.1484,1.1680,1.1328,6.8115,6.9434,7.0312,7.1191,7.1631,0.0073,0.0073,0.0031,0.0125,0.0251,24.6094,24.3457,-0.0272,-0.0324,-0.0418,-0.0428,-0.0460,77.9,77.8,115.0,200.7,13.125,1,0,60.7764,61.1279,61.0840,61.3916,-0.3066,-1.38,-0.84,-1.16,0.11,0.09,0.19,0.3125
1125,4893,-1292,852,255.125,271.25,0.0,1,1,1,1,1,1.1875,1.1836,1.1758,1.1797,1.1680,1.1719,1.1719,1.1758,1.1836,1.1680,7.2510,7.3389,7.3828,7.4707,7.5586,0.0178,0.0167,0.0167,0.0157,0.0073,25.0488,24.9609,0.0104,0.0104,0.0031,-0.0073,-0.0272,79.4,79.3,117.0,201.1,13.250,1,0,61.5234,61.7432,61.7432,61.9629,-0.3066,0.29,-0.15,0.14,0.42,0.67,0.39,0.3750
1126,4920,-1437,863,255.500,271.50,0.0,1,1,1,1,1,1.2109,1.2109,1.2109,1.2070,1.1953,1.1914,1.2031,1.1875,1.1992,1.1914,7.6465,7.7783,7.8662,7.9980,8.0859,0.0146,0.0125,0.0136,0.0240,0.0230,24.5215,24.7852,-0.0010,0.0000,0.0031,0.0094,0.0115,80.4,80.3,119.0,202.1,13.250,1,0,61.8311,61.8750,62.0947,62.0947,-0.3223,-0.10,-0.03,0.13,0.70,0.71,0.35,0.4375
1127,4952,-1584,893,255.625,271.50,0.0,1,1,1,1,1,1.2148,1.2109,1.2031,1.2148,1.1992,1.2070,1.1914,1.2227,1.2070,1.1992,8.1738,8.2617,8.3496,8.4375,8.5254,0.0000,0.0000,0.0115,0.0209,0.0209,24.0820,24.2578,-0.0073,-0.0052,-0.0010,-0.0010,-0.0010,80.8,80.7,121.0,204.6,13.500,1,0,61.9629,62.1387,62.1826,62.3584,-0.3223,-0.93,-0.47,-0.85,1.67,1.91,1.51,0.3750
1128,4988,-1750,943,255.875,271.50,0.0,1,1,1,1,1,1.1680,1.1719,1.1758,1.1797,1.1914,1.1914,1.1992,1.2031,1.1953,1.2148,8.6133,8.6572,8.7451,8.7891,8.8330,0.0000,0.0021,-0.0010,-0.0010,-0.0010,23.8184,23.9062,-0.0063,-0.0063,-0.0073,-0.0063,-0.0063,81.1,80.9,123.0,206.4,13.500,1,0,63.1494,63.7207,63.3252,63.9844,-0.3125,-0.52,-0.34,-0.12,1.87,1.81,1.86,0.3125
1129,5029,-1948,990,256.125,271.25,0.0,1,1,1,1,1,1.1484,1.1484,1.1563,1.1563,1.1523,1.1602,1.1563,1.1641,1.1523,1.1641,8.8770,8.9209,8.9648,9.0088,9.0527,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,23.7305,23.7305,-0.0084,-0.0063,-0.0063,-0.0063,-0.0063,83.0,82.8,124.7,206.4,13.000,1,0,64.3359,64.6436,64.6436,64.9951,-0.3125,-0.92,-0.21,-0.28,4.10,4.30,2.63,0.1875
1130,5072,-2165,995,256.375,271.25,0.0,1,1,1,1,1,1.1680,1.1367,1.1445,1.1328,1.1445,1.1367,1.1406,1.1445,1.1563,1.1563,9.0967,9.1846,9.2285,9.2725,9.3604,0.0042,0.0094,0.0157,0.0000,0.0021,23.7305,23.7305,0.0010,-0.0042,-0.0094,-0.0115,-0.0115,84.4,84.3,126.5,206.4,12.625,1,0,65.0830,65.3467,65.4346,65.6543,-0.3184,-0.69,-0.82,-0.77,0.69,0.73,0.92,0.2500
1131,5118,-2382,1033,256.500,271.25,0.0,1,1,1,1,1,1.1836,1.1836,1.1758,1.1836,1.1797,1.1563,1.1641,1.1602,1.1602,1.1680,9.4482,9.5361,9.6240,9.7119,9.7559,0.0021,0.0000,0.0010,0.0063,0.0042,23.6426,23.7305,0.0136,0.0136,0.0136,0.0136,0.0104,85.3,85.1,128.3,208.8,12.500,1,0,65.6982,65.7422,65.9619,66.0937,-0.3184,-0.84,-0.42,-0.52,2.20,2.30,1.63,0.4375
1132,5165,-2577,1081,257.000,271.25,0.0,1,1,1,1,1,1.1875,1.1797,1.1758,1.1836,1.1680,1.1797,1.1719,1.1836,1.1875,1.1797,9.7998,9.8877,9.9756,10.0635,10.1953,0.0355,0.0303,0.0251,0.0209,0.0178,23.3789,23.4668,0.0084,0.0094,0.0094,0.0104,0.0125,85.8,85.8,130.1,208.5,12.375,1,0,65.9180,65.9619,66.1816,66.2256,-0.3145,-0.72,-0.71,-0.98,2.32,2.23,2.19,0.2500
1133,5214,-2740,1123,257.750,271.00,0.0,1,1,1,1,1,1.2305,1.2188,1.2227,1.2188,1.2070,1.2070,1.1953,1.1875,1.2031,1.1836,10.2832,10.4590,10.5908,10.7227,10.8984,0.0387,0.0397,0.0376,0.0355,0.0366,23.2031,23.2910,0.0084,0.0084,0.0084,0.0094,0.0094,86.1,86.0,131.9,206.4,12.375,1,0,66.0498,66.0937,66.2695,66.2695,-0.3145,0.48,-0.08,0.06,2.15,2.17,2.16,0.6875
1134,5267,-2890,1153,257.500,270.50,0.0,1,1,1,1,1,1.2539,1.2539,1.2500,1.2461,1.2500,1.2461,1.2422,1.2422,1.2422,1.2227,11.0742,11.2061,11.3379,11.5137,11.6455,0.0313,0.0334,0.0345,0.0324,0.0324,23.0273,23.1152,0.0073,0.0073,0.0073,0.0073,0.0073,86.2,86.1,133.9,208.8,12.375,1,0,66.0937,66.1377,66.3135,66.3135,-0.3320,-1.47,-1.29,-1.74,3.53,3.55,3.53,0.8750
1135,5326,-3060,1171,257.375,269.75,0.0,1,1,1,1,1,1.2383,1.2344,1.2500,1.2461,1.2578,1.2383,1.2578,1.2461,1.2422,1.2578,11.7773,11.9092,11.9971,12.1289,12.2607,0.0188,0.0209,0.0230,0.0282,0.0313,22.9395,22.9395,0.0073,0.0073,0.0073,0.0073,0.0073,86.2,86.3,135.8,210.2,12.250,1,0,66.1377,66.1377,66.3135,66.3135,-0.3320,-1.91,-0.87,-1.36,1.67,1.72,1.79,0.5625
1136,5393,-3289,1222,257.625,268.75,0.0,1,1,1,1,1,1.1719,1.1875,1.1758,1.1914,1.2227,1.2070,1.2227,1.2227,1.1914,1.2266,12.3486,12.4365,12.5244,12.5684,12.6562,-0.0010,0.0073,0.0094,0.0157,0.0167,22.7637,22.8516,-0.0094,0.0000,0.0063,0.0073,0.0073,86.1,86.3,137.5,208.1,11.750,1,0,66.1377,66.1377,66.3135,66.3135,-0.3242,-1.08,-0.21,-0.56,4.34,4.43,4.13,0.3750
1137,5465,-3578,1273,256.875,267.75,0.0,1,1,1,1,1,1.1094,1.0977,1.1172,1.1289,1.1484,1.1602,1.1641,1.1758,1.1406,1.1719,12.7002,12.7881,12.8320,12.8320,12.8760,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,22.5000,22.5879,-0.0240,-0.0084,-0.0063,-0.0063,-0.0178,86.1,86.3,139.2,206.7,11.125,1,0,66.1816,66.1816,66.3135,66.3574,-0.3242,-1.26,-1.15,-1.47,1.37,1.36,1.49,0.2500
1138,5540,-3896,1327,253.125,266.75,0.0,1,1,1,1,1,1.0703,1.0703,1.0625,1.0625,1.0898,1.0898,1.0742,1.1055,1.0781,1.0938,12.9199,12.9639,13.0078,13.0518,13.0518,-0.0334,-0.0021,-0.0010,-0.0010,-0.0010,22.5879,22.2363,-0.0282,-0.0679,-0.1066,-0.1118,-0.1045,86.4,86.3,140.8,220.1,10.000,1,0,66.2256,66.2256,66.3574,66.3574,-0.2988,-1.19,-0.65,-1.04,3.82,3.85,3.18,0.1250
1139,5615,-4183,1378,250.375,266.00,0.0,1,1,1,1,1,0.9805,0.9922,1.0117,1.0078,1.0469,1.0352,1.0586,1.0352,1.0039,1.0547,13.0957,13.0957,13.0518,13.0078,12.9639,-0.0334,-0.0303,-0.0324,-0.0397,-0.0355,23.2031,23.2031,-0.0199,-0.0188,-0.0178,-0.0178,-0.0188,86.5,86.5,142.4,232.4,9.750,1,0,66.2256,66.2256,66.4014,66.4014,-0.2988,-2.23,-1.15,-1.77,1.28,1.27,1.34,0.0000
1140,5694,-4426,1404,247.750,265.25,0.0,1,1,1,1,1,0.9609,0.9766,0.9766,0.9766,0.9688,0.9805,0.9883,0.9961,0.9766,0.9844,12.9199,12.8320,12.7881,12.7002,12.6123,-0.0627,-0.0627,-0.0575,-0.0449,-0.0428,22.5000,22.8516,0.1003,0.0491,0.0293,0.0167,-0.0073,86.5,86.6,143.9,245.4,9.750,1,0,66.2256,66.2256,66.4014,66.4014,-0.2715,1.22,0.87,0.93,3.26,3.28,3.00,-0.3125
1141,5769,-4576,1404,246.625,264.75,0.0,1,1,1,1,1,0.9023,0.9141,0.9297,0.9180,0.9492,0.9375,0.9453,0.9414,0.9492,0.9609,12.5244,12.3926,12.2607,12.0850,11.9092,-0.0825,-0.0815,-0.0805,-0.0773,-0.0658,20.1270,21.4453,0.1045,0.1097,0.1243,0.1223,0.1275,86.6,86.6,145.4,246.4,9.875,1,0,66.2256,66.2256,66.4014,66.4014,-0.2715,-0.30,-0.45,-0.49,1.11,1.06,1.22,-0.5625
1142,5843,-4627,1404,246.125,264.75,0.0,1,1,1,1,1,0.8281,0.8320,0.8398,0.8594,0.8633,0.8711,0.8906,0.8906,0.8555,0.8984,11.7334,11.5137,11.3379,11.1182,10.8984,-0.0773,-0.0846,-0.0846,-0.0846,-0.0846,16.7871,18.1055,0.0627,0.1024,0.1034,0.1034,0.1045,86.7,86.7,146.6,242.9,9.625,1,0,66.2256,66.2256,66.4014,66.3574,-0.2285,-0.29,-0.17,-0.37,3.71,3.65,2.98,-0.9375
1143,5912,-4570,1404,246.000,264.75,0.0,1,1,1,1,1,0.8203,0.8203,0.8086,0.8086,0.8047,0.8125,0.8203,0.8203,0.8125,0.8281,10.7227,10.5029,10.3711,10.1953,10.0635,-0.0585,-0.0575,-0.0575,-0.0575,-0.0700,14.5020,15.1172,0.0846,0.0585,0.0376,0.0272,0.0272,86.8,86.7,147.6,238.0,9.500,1,0,66.2695,66.2695,66.3574,66.3574,-0.2285,-1.96,-0.96,-1.60,0.98,0.99,1.10,-1.0625
1144,5972,-4387,1404,246.250,265.25,0.0,1,1,1,1,1,0.8672,0.8398,0.8516,0.8359,0.8242,0.8281,0.8125,0.8281,0.8359,0.8125,9.9316,9.8437,9.7119,9.5801,9.4482,-0.0481,-0.0533,-0.0543,-0.0564,-0.0596,12.6562,13.5352,0.1087,0.1087,0.1034,0.1024,0.0951,86.8,86.8,148.4,234.1,9.500,1,0,66.2695,66.2256,66.3574,66.3574,-0.2578,-0.34,0.25,0.13,3.70,3.63,3.18,-0.6250
1145,6025,-4090,1404,247.500,265.75,0.0,1,1,1,1,1,0.8555,0.8359,0.8398,0.8359,0.8555,0.8633,0.8477,0.8594,0.8398,0.8477,9.3604,9.2285,9.1406,9.0088,8.9209,-0.0199,-0.0303,-0.0376,-0.0428,-0.0449,9.9316,11.0742,0.1024,0.1045,0.1045,0.1076,0.1076,86.8,86.8,149.1,225.7,9.625,1,0,66.2256,66.2256,66.3574,66.3574,-0.2578,-1.11,-0.12,-0.61,0.91,0.88,0.96,-0.5625
1146,6073,-3719,1404,247.875,266.50,0.0,1,1,1,1,1,0.9063,0.9063,0.8906,0.8945,0.8906,0.8789,0.8750,0.8711,0.8945,0.8398,8.8330,8.7891,8.7891,8.7891,8.7891,-0.0021,-0.0021,-0.0021,-0.0052,-0.0146,7.1191,8.2617,0.0324,0.0711,0.1003,0.1014,0.1024,86.8,86.8,149.8,223.2,10.000,1,0,66.2256,66.2256,66.3574,66.3574,-0.2246,1.39,1.02,1.27,3.63,3.71,3.23,-0.2500
1147,6117,-3327,1404,245.875,267.25,0.0,1,1,1,1,1,0.9336,0.9375,0.9531,0.9219,0.9375,0.9102,0.9063,0.8984,0.9531,0.8984,8.7891,8.7891,8.7891,8.7891,8.7891,-0.0031,-0.0063,-0.0167,-0.0136,-0.0031,5.2734,5.7129,0.0042,0.0052,0.0052,0.0104,0.0157,86.8,86.8,150.3,238.0,10.375,1,0,66.2256,66.2256,66.3574,66.3574,-0.2246,0.33,0.44,-0.12,0.98,0.97,1.04,-0.0625
1148,6159,-2970,1404,247.000,267.75,0.0,1,1,1,1,1,0.9688,0.9609,0.9688,0.9688,0.9688,0.9609,0.9570,0.9336,0.9766,0.9336,8.7451,8.7451,8.7451,8.7891,8.7891,-0.0010,-0.0021,-0.0021,-0.0021,-0.0021,5.0977,5.0977,0.0146,0.0031,-0.0021,0.0000,0.0031,86.9,86.9,150.6,237.0,10.625,1,0,66.2256,66.2256,66.3574,66.3574,-0.2500,1.51,1.23,1.52,2.48,2.36,2.29,-0.0625
1149,6201,-2695,1404,245.500,268.50,0.0,1,1,1,1,1,0.9766,0.9727,0.9609,0.9531,0.9453,0.9414,0.9453,0.9414,0.9336,0.9570,8.7891,8.7891,8.7891,8.7891,8.7891,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,4.4824,4.8340,0.0136,0.0146,0.0157,0.0167,0.0167,86.9,86.9,150.9,245.7,10.750,1,0,66.2256,66.2256,66.3574,66.3574,-0.2500,0.78,0.33,0.80,1.06,1.09,1.04,-0.0625
1150,6241,-2507,1404,245.000,269.25,0.0,1,1,1,1,1,1.0000,1.0000,1.0039,1.0117,1.0000,1.0078,0.9961,1.0039,1.0000,0.9727,8.7891,8.8330,8.8330,8.8330,8.8330,-0.0021,-0.0010,-0.0010,-0.0010,-0.0010,3.8672,4.1309,0.0042,0.0021,0.0021,0.0115,0.0136,86.9,86.9,151.2,251.4,11.000,1,0,66.2256,66.2256,66.3574,66.3574,-0.2227,1.75,1.50,1.54,1.07,1.06,1.21,0.0625
1151,6283,-2413,1404,245.000,270.00,0.0,1,1,1,1,1,0.9570,0.9688,0.9727,0.9727,0.9688,0.9883,0.9766,0.9961,0.9727,0.9922,8.8330,8.7891,8.7891,8.7891,8.7451,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,3.3398,3.6035,0.0084,0.0115,0.0125,0.0115,0.0084,86.9,87.0,151.5,254.9,11.500,1,0,66.2256,66.2256,66.3574,66.3574,-0.2227,2.00,1.67,1.64,1.50,1.58,1.66,-0.1250
1152,6326,-2403,1404,245.500,270.75,0.0,1,1,1,1,1,0.9766,0.9570,0.9727,0.9688,0.9609,0.9531,0.9648,0.9688,0.9727,0.9570,8.7451,8.7451,8.7012,8.7012,8.7012,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,2.8125,2.9883,-0.0104,-0.0010,0.0000,-0.0010,0.0031,87.0,87.0,151.7,254.9,11.750,1,0,66.2256,66.2256,66.3574,66.3574,-0.2363,2.08,1.68,1.94,0.89,0.86,0.91,-0.0625
1153,6366,-2419,1404,245.375,271.50,0.0,1,1,1,1,1,0.9609,0.9688,0.9648,0.9727,0.9883,0.9883,0.9688,0.9844,0.9727,0.9766,8.7012,8.7012,8.7012,8.6572,8.6572,-0.0021,-0.0021,-0.0063,-0.0084,-0.0073,2.9004,2.6367,-0.0146,-0.0418,-0.0637,-0.0669,-0.0470,86.9,87.0,152.0,257.3,12.250,1,0,66.2256,66.2256,66.3574,66.3574,-0.2363,1.74,1.30,1.59,0.84,0.89,1.05,0.0000
1154,6407,-2443,1404,245.625,272.25,0.0,1,1,1,1,1,0.9688,0.9727,0.9727,0.9648,0.9609,0.9570,0.9609,0.9648,0.9688,0.9531,8.6133,8.6133,8.6133,8.6133,8.6133,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,3.4277,3.4277,-0.0146,-0.0073,-0.0052,-0.0031,-0.0021,87.0,87.0,152.1,258.0,12.500,1,0,66.2256,66.2256,66.3574,66.3574,-0.2598,2.06,1.79,1.77,0.91,0.92,0.91,-0.0625
1155,6448,-2462,1404,246.500,273.00,0.0,1,1,1,1,1,0.9922,0.9766,0.9688,0.9648,0.9727,0.9688,0.9844,0.9688,0.9688,0.9766,8.5693,8.5693,8.5693,8.5693,8.5693,-0.0021,-0.0021,-0.0021,-0.0031,-0.0021,3.6914,3.3398,-0.0742,-0.0752,-0.0711,-0.0658,-0.0575,87.1,87.1,152.4,257.3,12.375,1,0,66.2256,66.2256,66.3574,66.3574,-0.2598,2.05,1.45,2.33,0.57,0.49,0.44,0.0000
1156,6487,-2457,1404,246.875,273.75,0.0,1,1,1,1,1,0.9727,0.9766,0.9727,0.9766,0.9844,0.9805,0.9844,0.9805,0.9844,0.9805,8.5693,8.5693,8.5693,8.5693,8.5693,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,5.1855,4.4824,-0.1369,-0.1379,-0.1379,-0.1129,-0.0752,87.1,87.1,152.7,258.0,12.750,1,0,66.2256,66.2256,66.3574,66.3574,-0.2734,0.65,0.64,1.05,0.84,0.83,0.82,-0.0625
1157,6525,-2425,1404,246.000,274.50,0.0,1,1,1,1,1,1.0000,0.9805,0.9844,0.9883,0.9844,0.9805,0.9688,0.9805,0.9883,0.9453,8.5693,8.5693,8.5693,8.5693,8.5693,-0.0010,-0.0010,-0.0021,-0.0021,-0.0021,7.6465,6.5918,-0.1254,-0.1254,-0.1254,-0.1254,-0.1348,87.1,87.1,152.9,263.7,13.250,1,0,66.2256,66.2256,66.3574,66.3574,-0.2734,1.90,1.62,1.46,0.51,0.53,0.55,0.0000
1158,6566,-2401,1404,246.625,275.25,0.0,1,1,1,1,1,0.9766,0.9961,1.0078,0.9766,0.9961,0.9727,0.9805,0.9375,0.9766,0.9688,8.5693,8.5693,8.5693,8.5693,8.5693,-0.0021,-0.0010,-0.0021,-0.0010,-0.0010,9.9316,9.0527,-0.0951,-0.1170,-0.1202,-0.1202,-0.1212,87.1,87.1,153.5,264.7,13.375,1,0,66.2256,66.2256,66.3574,66.3574,-0.3066,1.74,1.29,1.60,0.26,0.32,0.18,0.0000
1159,6604,-2373,1404,247.750,276.00,0.0,1,1,1,1,1,1.0156,0.9922,1.0039,1.0156,1.0000,0.9961,1.0039,0.9883,1.0039,0.9961,8.6133,8.6133,8.6133,8.6133,8.6133,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,11.5137,10.9863,-0.1233,-0.1348,-0.1348,-0.1108,-0.0606,87.1,87.1,154.2,261.6,13.000,1,0,66.2256,66.2256,66.3574,66.3574,-0.3066,1.70,1.37,1.60,0.23,0.21,0.24,0.0000
1160,6645,-2365,1404,247.250,276.50,0.0,1,1,1,1,1,1.0469,1.0430,1.0195,1.0156,1.0000,0.9883,0.9961,1.0117,0.9883,0.9844,8.6133,8.6133,8.6572,8.7012,8.7891,0.0219,0.0209,0.0219,0.0230,0.0052,13.2715,12.5684,-0.1055,-0.1149,-0.1202,-0.1212,-0.1212,87.1,87.1,155.0,264.7,13.750,1,0,66.2256,66.2256,66.3574,66.3574,-0.2852,0.95,0.83,0.72,0.55,0.59,0.50,0.0000
1161,6681,-2340,1404,247.750,277.00,0.0,1,1,1,1,1,1.0508,1.0742,1.0742,1.0547,1.0586,1.0625,1.0508,1.0469,1.0820,1.0430,8.8330,8.9209,9.0088,9.0527,9.0967,-0.0010,0.0042,0.0021,0.0052,0.0240,15.0293,14.4141,-0.0418,-0.0752,-0.0867,-0.0857,-0.0920,87.1,87.1,156.0,265.4,14.375,1,0,66.2256,66.2256,66.3574,66.3574,-0.2852,1.97,1.57,1.82,0.34,0.34,0.19,0.3750
1162,6724,-2349,1404,246.750,277.50,0.0,1,1,1,1,1,1.0195,1.0195,1.0469,1.0430,1.0430,1.0469,1.0430,1.0469,1.0313,1.0625,9.0967,9.0967,9.0967,9.1406,9.0967,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,15.8203,15.6445,-0.0982,-0.0731,-0.0700,-0.0679,-0.0502,87.1,87.2,157.1,270.0,15.500,1,0,66.2256,66.2256,66.3574,66.3574,-0.3027,2.05,1.30,2.03,-0.24,-0.29,-1.07,0.0000
1163,6764,-2372,1404,246.875,278.00,0.0,1,1,1,1,1,1.0508,1.0469,1.0313,1.0547,1.0430,1.0195,1.0273,1.0508,1.0313,1.0234,9.0967,9.0967,9.1406,9.1406,9.1406,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,16.3477,16.1719,-0.0700,-0.0700,-0.0700,-0.0617,-0.0596,87.2,87.2,158.3,271.8,16.250,1,0,66.2256,66.2256,66.3574,66.3574,-0.3027,1.62,1.47,1.45,-0.38,-0.34,-1.06,0.0000
1164,6807,-2416,1404,246.875,278.25,0.0,1,1,1,1,1,1.0195,1.0313,1.0352,1.0508,1.0234,1.0430,1.0273,1.0313,1.0273,1.0273,9.1406,9.1846,9.1406,9.1846,9.1846,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,16.9629,16.6113,-0.0742,-0.0690,-0.0690,-0.0690,-0.0700,87.3,87.2,159.4,271.8,16.500,1,0,66.2256,66.2256,66.3574,66.3574,-0.2930,1.79,1.46,1.79,0.41,0.38,0.40,0.0625
1165,6851,-2479,1404,246.125,278.75,0.0,1,1,1,1,1,1.0156,1.0195,1.0078,1.0234,1.0273,1.0117,1.0234,1.0469,1.0430,1.0313,9.1846,9.1846,9.1846,9.1846,9.1846,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,18.0176,17.5781,-0.0042,-0.0031,-0.0690,-0.0742,-0.0742,87.3,87.3,160.8,276.3,17.625,1,0,66.2256,66.2256,66.3574,66.3574,-0.2930,1.82,1.42,1.66,0.13,0.11,0.02,-0.0625
1166,6895,-2545,1404,245.250,279.00,0.0,1,1,1,1,1,1.0195,1.0195,1.0195,0.9961,1.0156,1.0117,1.0078,1.0039,1.0039,1.0117,9.1846,9.1846,9.1846,9.1846,9.1846,-0.0010,-0.0010,-0.0010,-0.0010,-0.0010,17.7539,18.0176,-0.1129,-0.0460,-0.0293,-0.0084,-0.0073,87.3,87.3,162.0,278.4,18.250,1,0,66.2256,66.2256,66.3574,66.3574,-0.3047,1.33,0.90,1.30,-1.83,-1.72,-2.19,-0.0625
1167,6937,-2585,1404,244.875,279.25,0.0,1,1,1,1,1,1.0352,1.0352,1.0273,1.0352,1.0234,1.0352,1.0273,1.0313,1.0313,1.0156,9.2285,9.2285,9.2285,9.2285,9.2285,-0.0063,-0.0042,-0.0021,-0.0021,-0.0010,18.4570,17.8418,-0.0878,-0.0961,-0.0993,-0.1129,-0.1149,87.3,87.3,163.3,280.5,19.250,1,0,66.2256,66.2256,66.3574,66.3574,-0.3047,1.65,0.97,1.29,0.03,0.08,-0.14,0.0625
1168,6981,-2609,1404,244.625,279.75,0.0,1,1,1,1,1,1.0156,1.0078,1.0195,1.0000,1.0156,1.0234,1.0273,1.0195,1.0156,1.0313,9.2285,9.2285,9.1846,9.1406,9.1406,-0.0021,-0.0021,-0.0021,-0.0157,-0.0104,20.0391,19.4238,-0.0115,-0.0282,-0.0376,-0.0731,-0.0773,87.4,87.4,164.5,281.6,19.750,1,0,66.2256,66.2256,66.3574,66.3574,-0.3047,2.49,1.96,1.92,0.23,0.22,0.21,-0.1875
1169,7024,-2617,1404,245.500,280.00,0.0,1,1,1,1,1,1.0234,1.0234,1.0313,1.0273,1.0313,1.0273,1.0156,1.0234,1.0352,1.0156,9.0967,9.0967,9.0967,9.0967,9.0967,-0.0010,-0.0010,-0.0021,-0.0021,-0.0021,20.2148,20.3027,0.0157,0.0125,0.0000,-0.0146,-0.0136,87.4,87.3,165.8,280.9,19.250,1,0,66.2256,66.2256,66.3574,66.3574,-0.3047,1.90,1.64,2.04,-0.07,-0.06,-0.21,-0.0625
1170,7066,-2604,1404,245.750,280.25,0.0,1,1,1,1,1,1.0391,1.0313,1.0234,1.0273,1.0195,1.0352,1.0234,1.0273,1.0234,1.0273,9.0527,9.0527,9.0527,9.0527,9.0527,-0.0021,-0.0010,-0.0010,-0.0010,-0.0010,19.3359,19.7754,0.0115,0.0157,0.0167,0.0157,0.0157,87.4,87.4,167.3,280.9,19.625,1,0,66.2256,66.2256,66.3574,66.3574,-0.2910,0.90,0.53,0.71,-0.87,-0.87,-1.36,-0.0625
1171,7108,-2580,1404,246.250,280.50,0.0,1,1,1,1,1,1.0469,1.0547,1.0508,1.0625,1.0430,1.0469,1.0508,1.0469,1.0469,1.0352,9.0527,9.0527,9.0527,9.0527,9.0527,0.0063,0.0042,-0.0010,-0.0010,-0.0010,18.2812,18.6328,0.0031,0.0031,0.0052,0.0094,0.0094,87.3,87.4,168.8,280.2,20.125,1,0,66.2256,66.2256,66.3574,66.3574,-0.2910,0.72,0.27,0.55,-2.47,-2.22,-2.74,0.0000
1172,7150,-2553,1404,247.375,280.75,0.0,1,1,1,1,1,1.0430,1.0430,1.0508,1.0508,1.0469,1.0469,1.0469,1.0352,1.0508,1.0508,9.0527,9.0527,9.0088,9.0088,9.0088,-0.0010,0.0000,-0.0010,-0.0010,-0.0010,17.7539,17.9297,-0.0094,-0.0021,-0.0031,-0.0021,0.0010,87.4,87.4,170.2,277.7,20.000,1,0,66.2256,66.2256,66.3574,66.3574,-0.2852,1.18,0.94,1.20,-0.31,-0.33,-0.72,0.0000
